approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -2, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}",-0.009094648387263525,-0.007692074050570648,9.999999999940612e-09,9.999999999940612e-09,"[{""score"": -0.009094648387263525, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.009094658387263525, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.01166094831595362, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 1.0, ""seed"": null}, {""score"": -0.01166095831595362, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 1.0, ""seed"": null}, {""score"": -0.013202486915605457, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}]","[{""score"": -0.007692074050570648, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.007692084050570648, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.010654919419232353, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -0.010654929419232352, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -0.014019631791700172, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}]",3,0.00021959905279800296,"[{""fu"": 0.023809523809523808, ""fv"": -0.0625, ""amp"": 131.4690704345703, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-16"": 3, ""16"": 3, ""-15"": 4, ""15"": 4, ""23"": 5, ""-23"": 5, ""-24"": 4, ""24"": 4, ""19"": 4, ""-19"": 4, ""-17"": 1, ""17"": 1, ""20"": 2, ""-20"": 2, ""22"": 1, ""-22"": 1, ""-14"": 1, ""14"": 1}, ""band_dead"": 0, ""energy_total"": 72367.328125, ""energy_out"": 62203.77734375, ""fv_peak_marg"": -0.08984375, ""fv_peak_ratio"": 0.01158206071704626, ""fv_entropy"": 5.318053245544434, ""theta_var"": 0.04419006034731865, ""m_peak"": -0.07421875, ""m_ratio"": 0.019267434254288673, ""m_entropy"": 5.193755149841309}, {""fu"": -0.19767441860465115, ""fv"": -0.05078125, ""amp"": 56.29897689819336, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 6, ""13"": 6, ""14"": 9, ""-14"": 9, ""-15"": 5, ""15"": 5, ""-16"": 3, ""16"": 3, ""23"": 1, ""-23"": 1, ""-24"": 1, ""24"": 1}, ""band_dead"": 0, ""energy_total"": 57460.125, ""energy_out"": 40863.77734375, ""fv_peak_marg"": -0.0546875, ""fv_peak_ratio"": 0.02166629210114479, ""fv_entropy"": 5.089910507202148, ""theta_var"": 0.06412248313426971, ""m_peak"": -0.09375, ""m_ratio"": 0.017212018370628357, ""m_entropy"": 5.202985763549805}, {""fu"": 0.03488372093023256, ""fv"": 0.05078125, ""amp"": 137.4457244873047, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 4, ""-13"": 4, ""-14"": 4, ""14"": 4, ""15"": 3, ""-15"": 3, ""-28"": 4, ""28"": 4, ""21"": 3, ""-21"": 3, ""-22"": 1, ""22"": 1, ""-18"": 3, ""18"": 3, ""27"": 2, ""-27"": 2, ""-17"": 1, ""17"": 1}, ""band_dead"": 0, ""energy_total"": 79528.234375, ""energy_out"": 69068.2578125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.011715291067957878, ""fv_entropy"": 5.327328205108643, ""theta_var"": 0.047472648322582245, ""m_peak"": -0.0546875, ""m_ratio"": 0.027687549591064453, ""m_entropy"": 5.184628009796143}, {""fu"": -0.023809523809523808, ""fv"": 0.05078125, ""amp"": 134.90248107910156, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 3, ""-13"": 3, ""-14"": 4, ""14"": 4, ""-15"": 3, ""15"": 3, ""18"": 4, ""-18"": 4, ""-28"": 3, ""28"": 3, ""-21"": 2, ""21"": 2, ""-22"": 1, ""22"": 1, ""-27"": 2, ""27"": 2, ""-17"": 3, ""17"": 3}, ""band_dead"": 0, ""energy_total"": 77464.265625, ""energy_out"": 67201.46875, ""fv_peak_marg"": 0.05078125, ""fv_peak_ratio"": 0.013075974769890308, ""fv_entropy"": 5.31852912902832, ""theta_var"": 0.04637667536735535, ""m_peak"": -0.0546875, ""m_ratio"": 0.02653958462178707, ""m_entropy"": 5.169058322906494}, {""fu"": 0.1511627906976744, ""fv"": -0.05078125, ""amp"": 67.55052185058594, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0703125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 7, ""13"": 7, ""-14"": 8, ""14"": 8, ""-15"": 5, ""15"": 5, ""18"": 1, ""-18"": 1, ""-16"": 3, ""16"": 3, ""17"": 1, ""-17"": 1}, ""band_dead"": 0, ""energy_total"": 59872.59375, ""energy_out"": 43097.66015625, ""fv_peak_marg"": -0.0546875, ""fv_peak_ratio"": 0.020781779661774635, ""fv_entropy"": 5.137700080871582, ""theta_var"": 0.06283123791217804, ""m_peak"": -0.05078125, ""m_ratio"": 0.02497968077659607, ""m_entropy"": 5.213284492492676}, {""fu"": -0.03488372093023256, ""fv"": -0.0625, ""amp"": 120.88330841064453, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-16"": 3, ""16"": 3, ""15"": 4, ""-15"": 4, ""23"": 6, ""-23"": 6, ""24"": 4, ""-24"": 4, ""-19"": 2, ""19"": 2, ""20"": 2, ""-20"": 2, ""14"": 2, ""-14"": 2, ""17"": 1, ""-17"": 1, ""22"": 1, ""-22"": 1}, ""band_dead"": 0, ""energy_total"": 76407.125, ""energy_out"": 65400.36328125, ""fv_peak_marg"": 0.08984375, ""fv_peak_ratio"": 0.012968121096491814, ""fv_entropy"": 5.309654235839844, ""theta_var"": 0.044074106961488724, ""m_peak"": -0.05859375, ""m_ratio"": 0.020404255017638206, ""m_entropy"": 5.199216842651367}]","[{""fu"": 0.023809523809523808, ""fv"": -0.0625, ""amp"": 120.05271911621094, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-16"": 3, ""16"": 3, ""-15"": 4, ""15"": 4, ""-23"": 5, ""23"": 5, ""-24"": 4, ""24"": 4, ""-19"": 4, ""19"": 4, ""20"": 3, ""-20"": 3, ""-14"": 1, ""14"": 1, ""-17"": 1, ""17"": 1}, ""band_dead"": 0, ""energy_total"": 64948.94921875, ""energy_out"": 55582.58203125, ""fv_peak_marg"": 0.07421875, ""fv_peak_ratio"": 0.011771304532885551, ""fv_entropy"": 5.31162691116333, ""theta_var"": 0.028593817725777626, ""m_peak"": -0.07421875, ""m_ratio"": 0.020702581852674484, ""m_entropy"": 5.1706037521362305}, {""fu"": 0.1744186046511628, ""fv"": 0.05078125, ""amp"": 53.93928146362305, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 6, ""-13"": 6, ""14"": 10, ""-14"": 10, ""15"": 3, ""-15"": 3, ""-16"": 3, ""16"": 3, ""-23"": 1, ""23"": 1, ""-24"": 1, ""24"": 1, ""-18"": 1, ""18"": 1}, ""band_dead"": 0, ""energy_total"": 51732.140625, ""energy_out"": 36925.74609375, ""fv_peak_marg"": -0.0546875, ""fv_peak_ratio"": 0.02290537767112255, ""fv_entropy"": 5.059160232543945, ""theta_var"": 0.035637687891721725, ""m_peak"": -0.05078125, ""m_ratio"": 0.018773160874843597, ""m_entropy"": 5.186274528503418}, {""fu"": 0.011627906976744186, ""fv"": 0.05078125, ""amp"": 130.86134338378906, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 4, ""-13"": 4, ""14"": 4, ""-14"": 4, ""15"": 3, ""-15"": 3, ""-18"": 4, ""18"": 4, ""28"": 2, ""-28"": 2, ""21"": 3, ""-21"": 3, ""-22"": 1, ""22"": 1, ""-27"": 1, ""27"": 1, ""-17"": 2, ""17"": 2, ""30"": 1, ""-30"": 1}, ""band_dead"": 0, ""energy_total"": 70672.2421875, ""energy_out"": 60700.51953125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.012836405076086521, ""fv_entropy"": 5.319355010986328, ""theta_var"": 0.03057178482413292, ""m_peak"": -0.0546875, ""m_ratio"": 0.027601446956396103, ""m_entropy"": 5.145734786987305}, {""fu"": 0.023809523809523808, ""fv"": -0.05078125, ""amp"": 126.73991394042969, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 3, ""13"": 3, ""-14"": 4, ""14"": 4, ""-15"": 3, ""15"": 3, ""-18"": 4, ""18"": 4, ""28"": 2, ""-28"": 2, ""-21"": 3, ""21"": 3, ""-22"": 1, ""22"": 1, ""27"": 2, ""-27"": 2, ""17"": 3, ""-17"": 3}, ""band_dead"": 0, ""energy_total"": 68980.6171875, ""energy_out"": 59315.0546875, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.013853160664439201, ""fv_entropy"": 5.311495780944824, ""theta_var"": 0.029704049229621887, ""m_peak"": -0.0546875, ""m_ratio"": 0.027161873877048492, ""m_entropy"": 5.145449161529541}, {""fu"": 0.1511627906976744, ""fv"": -0.05078125, ""amp"": 62.59648513793945, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0703125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 8, ""13"": 8, ""-14"": 9, ""14"": 9, ""-15"": 4, ""15"": 4, ""18"": 1, ""-18"": 1, ""-17"": 2, ""17"": 2, ""-16"": 1, ""16"": 1}, ""band_dead"": 0, ""energy_total"": 53282.265625, ""energy_out"": 38308.73828125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.02227010764181614, ""fv_entropy"": 5.098995208740234, ""theta_var"": 0.03485827520489693, ""m_peak"": -0.05078125, ""m_ratio"": 0.022900201380252838, ""m_entropy"": 5.204900741577148}, {""fu"": -0.03488372093023256, ""fv"": -0.0625, ""amp"": 115.20294189453125, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-16"": 3, ""16"": 3, ""-15"": 4, ""15"": 4, ""23"": 6, ""-23"": 6, ""-19"": 4, ""19"": 4, ""24"": 4, ""-24"": 4, ""-20"": 3, ""20"": 3, ""-14"": 1, ""14"": 1}, ""band_dead"": 0, ""energy_total"": 68776.546875, ""energy_out"": 58414.484375, ""fv_peak_marg"": -0.08984375, ""fv_peak_ratio"": 0.012515810318291187, ""fv_entropy"": 5.3021039962768555, ""theta_var"": 0.028382325544953346, ""m_peak"": -0.05859375, ""m_ratio"": 0.021644487977027893, ""m_entropy"": 5.169133186340332}]","{""fv_mean"": -0.02083333395421505, ""fv_std"": 0.05086464807391167, ""fv_peak_marg_mean"": -0.01822916604578495, ""fv_peak_marg_std"": 0.06492161750793457, ""fv_peak_ratio_mean"": 0.015298253856599331, ""fv_entropy_mean"": 5.2501959800720215, ""fv_nonzero_energy_frac_mean"": 0.8137471675872803, ""m_peak_mean"": -0.064453125, ""m_peak_std"": 0.015086757950484753, ""m_ratio_mean"": 0.02268175221979618, ""m_entropy_mean"": 5.193821430206299, ""fu_mean"": -0.007751939352601767, ""fu_std"": 0.10418920964002609, ""amp_mean"": 108.09168243408203, ""amp_decay"": 0.08051902936877528, ""top_abs_fv_mean"": 0.0950520858168602, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.05151120945811272, ""band_dead_frac"": 0.0}","{""fv_mean"": -0.02083333395421505, ""fv_std"": 0.05086464807391167, ""fv_peak_marg_mean"": -0.037109375, ""fv_peak_marg_std"": 0.05171172693371773, ""fv_peak_ratio_mean"": 0.016025360673666, ""fv_entropy_mean"": 5.233789443969727, ""fv_nonzero_energy_frac_mean"": 0.8094453811645508, ""m_peak_mean"": -0.0572916679084301, ""m_peak_std"": 0.008026580326259136, ""m_ratio_mean"": 0.0231306254863739, ""m_entropy_mean"": 5.17034912109375, ""fu_mean"": 0.05832409858703613, ""fu_std"": 0.07675469666719437, ""amp_mean"": 101.5654525756836, ""amp_decay"": 0.04039706236547666, ""top_abs_fv_mean"": 0.0963541641831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.03129132464528084, ""band_dead_frac"": 0.0}",0.024298010393977165,5.435456159359323,-0.012228189967572689,-0.0033871543128043413,4.426497885961668,-0.04675883799791336,0.03978085145354271,3.627683256993626,-0.043098464608192444,0.02335946448147297,5.52292282671085,0.014070713892579079,-0.006620726548135281,4.377066974838576,-0.059938572347164154,0.022367194294929504,3.5148569552731255,-0.09064963459968567
