approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,sideband_snr_true,sideband_snr_decoy,twin_leak_true,twin_leak_decoy,winding_true,winding_decoy,knee_amp_true,knee_amp_decoy,knee_phasegrad_true,knee_phasegrad_decoy,leak_penalty,leak_fail,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}","{""kind"": ""invalid_leak"", ""ell"": 0, ""chirality"": 0, ""pitch"": 0.0, ""knee"": 0.0, ""seed"": null}","{""kind"": ""invalid_leak"", ""ell"": 0, ""chirality"": 0, ""pitch"": 0.0, ""knee"": 0.0, ""seed"": null}",-inf,-inf,,,"[{""score"": -4000.749852509296, ""physics_score"": -1.129996994380538, ""roundtrip_score"": -0.14453157782554626, ""ang_penalty"": 0.4092149072775981, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.749852519296, ""physics_score"": -1.129996994380538, ""roundtrip_score"": -0.14453157782554626, ""ang_penalty"": 0.4092149072775981, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.772902316386, ""physics_score"": -1.1297178229952618, ""roundtrip_score"": -0.16876912862062454, ""ang_penalty"": 0.3987333271555647, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.772902326386, ""physics_score"": -1.1297178229952618, ""roundtrip_score"": -0.16876912862062454, ""ang_penalty"": 0.3987333271555647, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.7735026594855, ""physics_score"": -1.1141162797911361, ""roundtrip_score"": -0.17358890920877457, ""ang_penalty"": 0.4345466682871617, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}]","[{""score"": -4000.7435070955016, ""physics_score"": -1.1618285123988161, ""roundtrip_score"": -0.12155362591147423, ""ang_penalty"": 0.4163826983855238, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.7435071055015, ""physics_score"": -1.1618285123988161, ""roundtrip_score"": -0.12155362591147423, ""ang_penalty"": 0.4163826983855238, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.7494196686234, ""physics_score"": -1.1647954345438183, ""roundtrip_score"": -0.1435193195939064, ""ang_penalty"": 0.2410168820534716, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.7494196786233, ""physics_score"": -1.1647954345438183, ""roundtrip_score"": -0.1435193195939064, ""ang_penalty"": 0.2410168820534716, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4000.759664891288, ""physics_score"": -1.180207889775973, ""roundtrip_score"": -0.1413961946964264, ""ang_penalty"": 0.2876380815155438, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 1.5, ""seed"": null}]",1,0.0,"[{""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 141.55819702148438, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1484375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""14"": 3, ""-14"": 3, ""-16"": 4, ""16"": 4, ""-23"": 2, ""23"": 2, ""13"": 3, ""-13"": 3, ""-24"": 3, ""24"": 3, ""-17"": 2, ""17"": 2, ""18"": 1, ""-18"": 1, ""-22"": 1, ""22"": 1, ""-25"": 1, ""25"": 1, ""38"": 1, ""-38"": 1}, ""band_dead"": 0, ""energy_total"": 60016.1875, ""energy_out"": 50129.54296875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01573977991938591, ""fv_entropy"": 5.2602338790893555, ""theta_var"": 0.02896076813340187, ""m_peak"": -0.05078125, ""m_ratio"": 0.030323347076773643, ""m_entropy"": 4.857934474945068}, {""fu"": 0.03488372093023256, ""fv"": -0.05078125, ""amp"": 58.03980255126953, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08203125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 4, ""13"": 4, ""19"": 2, ""-19"": 2, ""-14"": 4, ""14"": 4, ""20"": 3, ""-20"": 3, ""-15"": 5, ""15"": 5, ""-18"": 2, ""18"": 2, ""16"": 3, ""-16"": 3, ""21"": 1, ""-21"": 1, ""17"": 1, ""-17"": 1}, ""band_dead"": 0, ""energy_total"": 51529.9765625, ""energy_out"": 36508.296875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.01878752000629902, ""fv_entropy"": 5.082406044006348, ""theta_var"": 0.040172941982746124, ""m_peak"": -0.05078125, ""m_ratio"": 0.02676919661462307, ""m_entropy"": 4.956036567687988}, {""fu"": -0.03488372093023256, ""fv"": -0.0625, ""amp"": 121.41436004638672, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-16"": 4, ""16"": 4, ""15"": 5, ""-15"": 5, ""-14"": 5, ""14"": 5, ""23"": 2, ""-23"": 2, ""24"": 3, ""-24"": 3, ""-20"": 2, ""20"": 2, ""30"": 1, ""-30"": 1, ""-17"": 2, ""17"": 2, ""18"": 1, ""-18"": 1}, ""band_dead"": 0, ""energy_total"": 62045.0703125, ""energy_out"": 48000.9921875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.01724611595273018, ""fv_entropy"": 5.27952766418457, ""theta_var"": 0.02403263933956623, ""m_peak"": -0.05859375, ""m_ratio"": 0.029365360736846924, ""m_entropy"": 5.1064910888671875}, {""fu"": -0.023809523809523808, ""fv"": 0.05859375, ""amp"": 188.10113525390625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.12109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""-16"": 4, ""16"": 4, ""13"": 2, ""-13"": 2, ""14"": 5, ""-14"": 5, ""23"": 2, ""-23"": 2, ""24"": 2, ""-24"": 2, ""-21"": 1, ""21"": 1, ""20"": 1, ""-20"": 1, ""17"": 2, ""-17"": 2, ""18"": 1, ""-18"": 1, ""31"": 1, ""-31"": 1}, ""band_dead"": 0, ""energy_total"": 62680.6796875, ""energy_out"": 51960.5234375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.016455190256237984, ""fv_entropy"": 5.268218994140625, ""theta_var"": 0.022654732689261436, ""m_peak"": -0.05078125, ""m_ratio"": 0.03716592118144035, ""m_entropy"": 5.037513732910156}, {""fu"": 0.12790697674418605, ""fv"": -0.0546875, ""amp"": 57.938270568847656, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0859375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-14"": 5, ""14"": 5, ""15"": 6, ""-15"": 6, ""-13"": 3, ""13"": 3, ""-19"": 2, ""19"": 2, ""18"": 2, ""-18"": 2, ""-16"": 3, ""16"": 3, ""20"": 2, ""-20"": 2, ""-21"": 1, ""21"": 1, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 50829.4453125, ""energy_out"": 36305.44921875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.020671574398875237, ""fv_entropy"": 5.0530829429626465, ""theta_var"": 0.027848582714796066, ""m_peak"": -0.0546875, ""m_ratio"": 0.028635093942284584, ""m_entropy"": 5.102214813232422}, {""fu"": -0.03488372093023256, ""fv"": -0.05859375, ""amp"": 113.71983337402344, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""14"": 4, ""-14"": 4, ""-16"": 5, ""16"": 5, ""24"": 4, ""-24"": 4, ""-23"": 4, ""23"": 4, ""13"": 2, ""-13"": 2, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 59853.38671875, ""energy_out"": 46359.1953125, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.015632662922143936, ""fv_entropy"": 5.291154861450195, ""theta_var"": 0.020134739577770233, ""m_peak"": -0.05859375, ""m_ratio"": 0.037626415491104126, ""m_entropy"": 5.019020080566406}]","[{""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 147.52174377441406, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 2, ""-16"": 2, ""14"": 4, ""-14"": 4, ""18"": 1, ""-18"": 1, ""-13"": 2, ""13"": 2, ""-17"": 1, ""17"": 1, ""24"": 4, ""-24"": 4, ""-23"": 3, ""23"": 3, ""-19"": 1, ""19"": 1, ""-30"": 1, ""30"": 1, ""29"": 1, ""-29"": 1}, ""band_dead"": 0, ""energy_total"": 60597.69921875, ""energy_out"": 49863.84375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.015654630959033966, ""fv_entropy"": 5.279596328735352, ""theta_var"": 0.0313420332968235, ""m_peak"": -0.0546875, ""m_ratio"": 0.027659201994538307, ""m_entropy"": 4.937114715576172}, {""fu"": -0.05813953488372093, ""fv"": 0.05859375, ""amp"": 72.06583404541016, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 3, ""-15"": 3, ""-16"": 3, ""16"": 3, ""14"": 3, ""-14"": 3, ""-20"": 1, ""20"": 1, ""-13"": 3, ""13"": 3, ""-19"": 2, ""19"": 2, ""21"": 2, ""-21"": 2, ""17"": 3, ""-17"": 3, ""22"": 2, ""-22"": 2, ""23"": 1, ""-23"": 1, ""24"": 1, ""-24"": 1, ""25"": 1, ""-25"": 1}, ""band_dead"": 0, ""energy_total"": 51153.375, ""energy_out"": 36413.77734375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.019326843321323395, ""fv_entropy"": 5.074454307556152, ""theta_var"": 0.03388325124979019, ""m_peak"": -0.05078125, ""m_ratio"": 0.02268599160015583, ""m_entropy"": 5.214515686035156}, {""fu"": 0.011627906976744186, ""fv"": 0.05859375, ""amp"": 136.49703979492188, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""16"": 5, ""-16"": 5, ""14"": 5, ""-14"": 5, ""-24"": 3, ""24"": 3, ""-23"": 5, ""23"": 5, ""-20"": 1, ""20"": 1, ""-30"": 1, ""30"": 1}, ""band_dead"": 0, ""energy_total"": 61338.92578125, ""energy_out"": 48531.2890625, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.01899617165327072, ""fv_entropy"": 5.268679618835449, ""theta_var"": 0.03540981188416481, ""m_peak"": -0.05859375, ""m_ratio"": 0.03786720708012581, ""m_entropy"": 5.04074764251709}, {""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 159.01893615722656, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""-14"": 4, ""14"": 4, ""16"": 4, ""-16"": 4, ""13"": 2, ""-13"": 2, ""-23"": 1, ""23"": 1, ""-24"": 3, ""24"": 3, ""-19"": 1, ""19"": 1, ""-21"": 1, ""21"": 1, ""-25"": 1, ""25"": 1, ""-22"": 1, ""22"": 1, ""18"": 1, ""-18"": 1, ""-20"": 1, ""20"": 1, ""17"": 1, ""-17"": 1}, ""band_dead"": 0, ""energy_total"": 61513.17578125, ""energy_out"": 50998.3671875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01823495514690876, ""fv_entropy"": 5.256671905517578, ""theta_var"": 0.04570451006293297, ""m_peak"": -0.05859375, ""m_ratio"": 0.030779415741562843, ""m_entropy"": 4.831612586975098}, {""fu"": 0.05813953488372093, ""fv"": -0.05078125, ""amp"": 66.57112121582031, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.10546875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 4, ""13"": 4, ""14"": 5, ""-14"": 5, ""-18"": 2, ""18"": 2, ""17"": 2, ""-17"": 2, ""15"": 5, ""-15"": 5, ""-20"": 1, ""20"": 1, ""16"": 3, ""-16"": 3, ""-19"": 2, ""19"": 2, ""27"": 1, ""-27"": 1}, ""band_dead"": 0, ""energy_total"": 49881.140625, ""energy_out"": 35547.4453125, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.020683564245700836, ""fv_entropy"": 5.029711723327637, ""theta_var"": 0.06178777664899826, ""m_peak"": -0.0546875, ""m_ratio"": 0.03326456621289253, ""m_entropy"": 4.8203349113464355}, {""fu"": 0.03488372093023256, ""fv"": 0.05859375, ""amp"": 100.33220672607422, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-16"": 4, ""16"": 4, ""-24"": 5, ""24"": 5, ""14"": 4, ""-14"": 4, ""-23"": 4, ""23"": 4, ""-13"": 2, ""13"": 2, ""-19"": 1, ""19"": 1}, ""band_dead"": 0, ""energy_total"": 58255.96875, ""energy_out"": 44186.875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.015945324674248695, ""fv_entropy"": 5.270308971405029, ""theta_var"": 0.035481635481119156, ""m_peak"": -0.05859375, ""m_ratio"": 0.026460308581590652, ""m_entropy"": 5.1096014976501465}]","{""fv_mean"": -0.0377604179084301, ""fv_std"": 0.043244071304798126, ""fv_peak_marg_mean"": -0.01953125, ""fv_peak_marg_std"": 0.055242717266082764, ""fv_peak_ratio_mean"": 0.017422141507267952, ""fv_entropy_mean"": 5.205770969390869, ""fv_nonzero_energy_frac_mean"": 0.7725297808647156, ""m_peak_mean"": -0.0540364570915699, ""m_peak_std"": 0.0035059666261076927, ""m_ratio_mean"": 0.03164755925536156, ""m_entropy_mean"": 5.013201713562012, ""fu_mean"": 0.01550387591123581, ""fu_std"": 0.05730384215712547, ""amp_mean"": 113.4619369506836, ""amp_decay"": 0.196656668681498, ""top_abs_fv_mean"": 0.1080729141831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.02730073593556881, ""band_dead_frac"": 0.0}","{""fv_mean"": 0.0013020833721384406, ""fv_std"": 0.05735081806778908, ""fv_peak_marg_mean"": 0.0, ""fv_peak_marg_std"": 0.05859375, ""fv_peak_ratio_mean"": 0.018140247091650963, ""fv_entropy_mean"": 5.196570873260498, ""fv_nonzero_energy_frac_mean"": 0.7710204720497131, ""m_peak_mean"": -0.0559895820915699, ""m_peak_std"": 0.002911546966060996, ""m_ratio_mean"": 0.029786115512251854, ""m_entropy_mean"": 4.992321491241455, ""fu_mean"": 0.015688447281718254, ""fu_std"": 0.03598498925566673, ""amp_mean"": 113.66781616210938, ""amp_decay"": 0.31988190704021774, ""top_abs_fv_mean"": 0.1048177108168602, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.04060150310397148, ""band_dead_frac"": 0.0}",-1.129996994380538,-1.1618285123988161,"{""m_peak"": -0.02734375, ""m_ratio"": 0.021095935255289078, ""m_entropy"": 5.218784809112549, ""m_abs_mean"": 0.09212273359298706, ""mode_energy"": 1.3390026092529297, ""n_theta"": 512, ""slope_med"": 0.0006057461723685265, ""slope_mean"": -0.021204950287938118, ""slope_std"": 1.4030824899673462, ""ridge_energy"": 0.5445175170898438, ""knee_idx"": 0.9921568627450981, ""knee_err"": 0.05076349899172783, ""radial_energy_mean"": 1.5031970739364624, ""radial_energy_std"": 0.32308632135391235}","{""m_peak"": -0.02734375, ""m_ratio"": 0.019643593579530716, ""m_entropy"": 5.363944053649902, ""m_abs_mean"": 0.1053827553987503, ""mode_energy"": 1.4778797626495361, ""n_theta"": 512, ""slope_med"": -0.0022862316109240055, ""slope_mean"": 0.0015450328355655074, ""slope_std"": 1.4443238973617554, ""ridge_energy"": 0.5447825789451599, ""knee_idx"": 0.0, ""knee_err"": 0.04564351961016655, ""radial_energy_mean"": 1.597893476486206, ""radial_energy_std"": 0.307456374168396}",862.4189453125,830.1386108398438,0.9999998807907104,0.9999998807907104,-6.188909901538864e-05,-1.362243256153306e-05,0.996078431372549,0.0,0.6196078431372549,0.3686274509803922,3.9999994039535522,1,0.24291449785232544,3.1568932152062805,-0.006448477506637573,0.051492951810359955,6.389188279706293,0.3747561573982239,0.07002893090248108,4.724305378695438,0.3188530206680298,0.22545017302036285,4.075721643158913,-0.0021544049959629774,0.050726450979709625,6.238012886258901,0.3421171307563782,0.08123931288719177,4.983773653617763,0.32570892572402954
