approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,sideband_snr_true,sideband_snr_decoy,twin_leak_true,twin_leak_decoy,winding_true,winding_decoy,vortex_cx_true,vortex_cy_true,vortex_cx_decoy,vortex_cy_decoy,charge_sum_true,charge_sum_abs_true,charge_n_vort_true,charge_cx_true,charge_cy_true,q_float_mean_true,q_float_std_true,q_float_max_abs_true,n_q_gt_0p25_true,n_q_gt_0p5_true,charge_phase_std_true,charge_imag_max_true,charge_phase_std_raw_true,charge_imag_max_raw_true,charge_sum_decoy,charge_sum_abs_decoy,charge_n_vort_decoy,charge_cx_decoy,charge_cy_decoy,q_float_mean_decoy,q_float_std_decoy,q_float_max_abs_decoy,n_q_gt_0p25_decoy,n_q_gt_0p5_decoy,charge_phase_std_decoy,charge_imag_max_decoy,charge_phase_std_raw_decoy,charge_imag_max_raw_decoy,circ_m_med_true,circ_m_std_true,circ_m_n_true,circ_m_med_decoy,circ_m_std_decoy,circ_m_n_decoy,oam_peak_pre_true,oam_peak_ratio_pre_true,oam_pre_raw_peak_true,oam_pre_raw_ratio_true,oam_pre_gated_true,oam_pre_gate_reason_true,oam_peak_pre_decoy,oam_peak_ratio_pre_decoy,oam_pre_raw_peak_decoy,oam_pre_raw_ratio_decoy,oam_pre_gated_decoy,oam_pre_gate_reason_decoy,oam_peak_post_true,oam_peak_ratio_post_true,oam_peak_post_decoy,oam_peak_ratio_post_decoy,knee_amp_true,knee_amp_decoy,knee_phasegrad_true,knee_phasegrad_decoy,leak_penalty,leak_fail,peak_y_true,peak_x_true,crop_radius_true,peak_y_decoy,peak_x_decoy,crop_radius_decoy,peak_y_pred_true,peak_x_pred_true,peak_y_pred_decoy,peak_x_pred_decoy,r_min_true,r_min_decoy,dist_detect_pred_true,dist_detect_pred_decoy,kx_used_bins_true,ky_used_bins_true,kx_used_bins_decoy,ky_used_bins_decoy,dist_detect_pred_plus_true,dist_detect_pred_minus_true,dist_detect_pred_plus_decoy,dist_detect_pred_minus_decoy,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 0.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -2, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}",-0.6405246295025947,-1.302863228824101,0.005817878422201717,2.7470771044739193,"[{""score"": -0.6405246295025947, ""physics_score"": -1.1910085931696646, ""roundtrip_score"": -0.02233958151191473, ""ang_penalty"": 0.22681761405847783, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 0.5, ""seed"": null}, {""score"": -0.6405246395025948, ""physics_score"": -1.1910085931696646, ""roundtrip_score"": -0.02233958151191473, ""ang_penalty"": 0.22681761405847783, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 3.5, ""knee"": 0.5, ""seed"": null}, {""score"": -0.6463425079247964, ""physics_score"": -1.1892559204521305, ""roundtrip_score"": -0.0280459551140666, ""ang_penalty"": 0.23669602584664617, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}, {""score"": -0.6463425179247965, ""physics_score"": -1.1892559204521305, ""roundtrip_score"": -0.0280459551140666, ""ang_penalty"": 0.23669602584664617, ""kind"": ""spiral"", ""ell"": 1, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}, {""score"": -0.6472722555045308, ""physics_score"": -1.1846735437228146, ""roundtrip_score"": -0.028388778679072857, ""ang_penalty"": 0.2654771496405075, ""kind"": ""spiral"", ""ell"": -1, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 0.0, ""seed"": null}]","[{""score"": -1.302863228824101, ""physics_score"": -1.494263912486533, ""roundtrip_score"": -0.027129325084388256, ""ang_penalty"": 0.2860395749644644, ""kind"": ""spiral"", ""ell"": -2, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}, {""score"": -1.302863238824101, ""physics_score"": -1.494263912486533, ""roundtrip_score"": -0.027129325084388256, ""ang_penalty"": 0.2860395749644644, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": 1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}, {""score"": -4.049940333298021, ""physics_score"": -7.500378493960465, ""roundtrip_score"": -0.02452791202813387, ""ang_penalty"": 0.25226184289654513, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4.0499403432980206, ""physics_score"": -7.500378493960465, ""roundtrip_score"": -0.02452791202813387, ""ang_penalty"": 0.25226184289654513, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 3.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4.053467293402687, ""physics_score"": -7.506519450160326, ""roundtrip_score"": -0.02422665525227785, ""ang_penalty"": 0.25983923070246817, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}]",159,0.03453199192881584,"[{""fu"": -0.023809523809523808, ""fv"": 0.0546875, ""amp"": 74.50845336914062, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1015625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 3, ""-14"": 3, ""-13"": 3, ""13"": 3, ""-16"": 4, ""16"": 4, ""-15"": 4, ""15"": 4, ""17"": 2, ""-17"": 2, ""-18"": 1, ""18"": 1, ""-24"": 2, ""24"": 2, ""-19"": 1, ""19"": 1, ""20"": 2, ""-20"": 2, ""-25"": 2, ""25"": 2, ""26"": 1, ""-26"": 1}, ""band_dead"": 0, ""energy_total"": 46927.73828125, ""energy_out"": 39344.8125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.011670893058180809, ""fv_entropy"": 5.376562118530273, ""theta_var"": 0.04931895434856415, ""m_peak"": -0.05078125, ""m_ratio"": 0.024310484528541565, ""m_entropy"": 5.079486846923828}, {""fu"": -0.05813953488372093, ""fv"": 0.0546875, ""amp"": 65.3430404663086, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.10546875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 4, ""-14"": 4, ""-13"": 3, ""13"": 3, ""-16"": 2, ""16"": 2, ""15"": 3, ""-15"": 3, ""-18"": 2, ""18"": 2, ""17"": 2, ""-17"": 2, ""20"": 1, ""-20"": 1, ""-22"": 1, ""22"": 1, ""19"": 2, ""-19"": 2, ""-21"": 1, ""21"": 1, ""-24"": 1, ""24"": 1, ""27"": 1, ""-27"": 1, ""-25"": 1, ""25"": 1, ""23"": 1, ""-23"": 1}, ""band_dead"": 0, ""energy_total"": 54990.83203125, ""energy_out"": 44650.078125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.010071836411952972, ""fv_entropy"": 5.343260288238525, ""theta_var"": 0.07768482714891434, ""m_peak"": -0.07421875, ""m_ratio"": 0.02563384175300598, ""m_entropy"": 5.076744556427002}, {""fu"": 0.011627906976744186, ""fv"": 0.05859375, ""amp"": 76.64521026611328, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""-16"": 4, ""16"": 4, ""14"": 4, ""-14"": 4, ""13"": 4, ""-13"": 4, ""23"": 2, ""-23"": 2, ""-22"": 3, ""22"": 3, ""-24"": 1, ""24"": 1, ""21"": 2, ""-21"": 2, ""-17"": 1, ""17"": 1}, ""band_dead"": 0, ""energy_total"": 50709.3125, ""energy_out"": 38618.609375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.015837956219911575, ""fv_entropy"": 5.242530345916748, ""theta_var"": 0.05217772349715233, ""m_peak"": -0.05859375, ""m_ratio"": 0.03242122009396553, ""m_entropy"": 5.155338287353516}, {""fu"": 0.0, ""fv"": -0.05859375, ""amp"": 92.87527465820312, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.15234375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""16"": 3, ""-16"": 3, ""14"": 3, ""-14"": 3, ""-13"": 4, ""13"": 4, ""-24"": 1, ""24"": 1, ""-23"": 3, ""23"": 3, ""-22"": 2, ""22"": 2, ""17"": 1, ""-17"": 1, ""-28"": 1, ""28"": 1, ""30"": 1, ""-30"": 1, ""-21"": 1, ""21"": 1, ""39"": 1, ""-39"": 1}, ""band_dead"": 0, ""energy_total"": 48868.88671875, ""energy_out"": 41408.98828125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.009921994991600513, ""fv_entropy"": 5.389855861663818, ""theta_var"": 0.038726773113012314, ""m_peak"": -0.05859375, ""m_ratio"": 0.03064442239701748, ""m_entropy"": 5.145238876342773}, {""fu"": -0.05813953488372093, ""fv"": 0.05078125, ""amp"": 63.630699157714844, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0859375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 5, ""-13"": 5, ""14"": 2, ""-14"": 2, ""-15"": 3, ""15"": 3, ""-16"": 3, ""16"": 3, ""17"": 2, ""-17"": 2, ""-18"": 2, ""18"": 2, ""19"": 3, ""-19"": 3, ""-20"": 3, ""20"": 3, ""21"": 1, ""-21"": 1, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 46030.1953125, ""energy_out"": 36200.33203125, ""fv_peak_marg"": 0.05078125, ""fv_peak_ratio"": 0.010808535851538181, ""fv_entropy"": 5.356096267700195, ""theta_var"": 0.05390511080622673, ""m_peak"": -0.05078125, ""m_ratio"": 0.019242899492383003, ""m_entropy"": 5.196270942687988}, {""fu"": 0.011627906976744186, ""fv"": 0.05859375, ""amp"": 57.45872116088867, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""-14"": 2, ""14"": 2, ""-16"": 4, ""16"": 4, ""17"": 3, ""-17"": 3, ""-24"": 5, ""24"": 5, ""25"": 1, ""-25"": 1, ""13"": 2, ""-13"": 2, ""23"": 2, ""-23"": 2, ""18"": 1, ""-18"": 1, ""19"": 1, ""-19"": 1}, ""band_dead"": 0, ""energy_total"": 39553.0390625, ""energy_out"": 30369.0703125, ""fv_peak_marg"": -0.0625, ""fv_peak_ratio"": 0.014731807634234428, ""fv_entropy"": 5.244816780090332, ""theta_var"": 0.04529571905732155, ""m_peak"": -0.05859375, ""m_ratio"": 0.026077119633555412, ""m_entropy"": 5.116701602935791}]","[{""fu"": 0.0, ""fv"": 0.0546875, ""amp"": 84.56439208984375, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 4, ""-14"": 4, ""-16"": 4, ""16"": 4, ""15"": 4, ""-15"": 4, ""-19"": 2, ""19"": 2, ""-23"": 1, ""23"": 1, ""-17"": 4, ""17"": 4, ""21"": 1, ""-21"": 1, ""-13"": 2, ""13"": 2, ""-25"": 2, ""25"": 2, ""24"": 1, ""-24"": 1}, ""band_dead"": 0, ""energy_total"": 48110.98828125, ""energy_out"": 40449.29296875, ""fv_peak_marg"": 0.0625, ""fv_peak_ratio"": 0.01084455568343401, ""fv_entropy"": 5.384682655334473, ""theta_var"": 0.031728215515613556, ""m_peak"": -0.0546875, ""m_ratio"": 0.030002674087882042, ""m_entropy"": 5.059883117675781}, {""fu"": 0.03488372093023256, ""fv"": -0.0546875, ""amp"": 71.0906753540039, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-14"": 3, ""14"": 3, ""13"": 4, ""-13"": 4, ""18"": 3, ""-18"": 3, ""-15"": 2, ""15"": 2, ""16"": 3, ""-16"": 3, ""-17"": 3, ""17"": 3, ""-22"": 1, ""22"": 1, ""21"": 1, ""-21"": 1, ""19"": 2, ""-19"": 2, ""-20"": 2, ""20"": 2, ""23"": 1, ""-23"": 1}, ""band_dead"": 0, ""energy_total"": 58164.21875, ""energy_out"": 48676.9140625, ""fv_peak_marg"": -0.0546875, ""fv_peak_ratio"": 0.009553324431180954, ""fv_entropy"": 5.344030380249023, ""theta_var"": 0.050926268100738525, ""m_peak"": -0.0546875, ""m_ratio"": 0.02064451016485691, ""m_entropy"": 5.220056056976318}, {""fu"": 0.011627906976744186, ""fv"": 0.05859375, ""amp"": 80.04447174072266, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 6, ""-15"": 6, ""16"": 5, ""-16"": 5, ""14"": 3, ""-14"": 3, ""13"": 3, ""-13"": 3, ""-17"": 2, ""17"": 2, ""-23"": 3, ""23"": 3, ""24"": 1, ""-24"": 1, ""21"": 1, ""-21"": 1, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 51456.6015625, ""energy_out"": 38920.43359375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.016081221401691437, ""fv_entropy"": 5.235838890075684, ""theta_var"": 0.02308640256524086, ""m_peak"": -0.05859375, ""m_ratio"": 0.03849483281373978, ""m_entropy"": 4.847326755523682}, {""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 94.15782928466797, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1015625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""16"": 3, ""-16"": 3, ""14"": 4, ""-14"": 4, ""13"": 3, ""-13"": 3, ""17"": 1, ""-17"": 1, ""-24"": 1, ""24"": 1, ""23"": 2, ""-23"": 2, ""22"": 4, ""-22"": 4, ""-21"": 1, ""21"": 1, ""-26"": 1, ""26"": 1, ""-25"": 1, ""25"": 1}, ""band_dead"": 0, ""energy_total"": 50146.58984375, ""energy_out"": 42551.0703125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.011128772050142288, ""fv_entropy"": 5.394826889038086, ""theta_var"": 0.03834323212504387, ""m_peak"": -0.0546875, ""m_ratio"": 0.027064036577939987, ""m_entropy"": 5.110177993774414}, {""fu"": -0.05813953488372093, ""fv"": 0.05078125, ""amp"": 65.31262969970703, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08203125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 2, ""-13"": 2, ""-14"": 4, ""14"": 4, ""15"": 3, ""-15"": 3, ""-17"": 3, ""17"": 3, ""18"": 3, ""-18"": 3, ""-19"": 3, ""19"": 3, ""-16"": 4, ""16"": 4, ""-21"": 1, ""21"": 1, ""20"": 2, ""-20"": 2}, ""band_dead"": 0, ""energy_total"": 49561.4921875, ""energy_out"": 39360.2578125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.010201239958405495, ""fv_entropy"": 5.361329555511475, ""theta_var"": 0.051733631640672684, ""m_peak"": -0.0546875, ""m_ratio"": 0.020529186353087425, ""m_entropy"": 5.2386698722839355}, {""fu"": -0.03488372093023256, ""fv"": -0.0546875, ""amp"": 63.36768341064453, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-14"": 4, ""14"": 4, ""-15"": 3, ""15"": 3, ""16"": 3, ""-16"": 3, ""-17"": 4, ""17"": 4, ""24"": 3, ""-24"": 3, ""-13"": 2, ""13"": 2, ""-19"": 1, ""19"": 1, ""-25"": 2, ""25"": 2, ""20"": 1, ""-20"": 1, ""-23"": 2, ""23"": 2}, ""band_dead"": 0, ""energy_total"": 39820.0546875, ""energy_out"": 29869.703125, ""fv_peak_marg"": 0.0625, ""fv_peak_ratio"": 0.014006420038640499, ""fv_entropy"": 5.2543768882751465, ""theta_var"": 0.017619432881474495, ""m_peak"": -0.0546875, ""m_ratio"": 0.03107672743499279, ""m_entropy"": 4.925543308258057}]","{""fv_mean"": 0.0364583320915699, ""fv_std"": 0.042592257261276245, ""fv_peak_marg_mean"": -0.0397135429084301, ""fv_peak_marg_std"": 0.04062103480100632, ""fv_peak_ratio_mean"": 0.01217383611947298, ""fv_entropy_mean"": 5.325520038604736, ""fv_nonzero_energy_frac_mean"": 0.8022564053535461, ""m_peak_mean"": -0.05859375, ""m_peak_std"": 0.0078125, ""m_ratio_mean"": 0.02638833224773407, ""m_entropy_mean"": 5.128296852111816, ""fu_mean"": -0.01947213150560856, ""fu_std"": 0.029784610494971275, ""amp_mean"": 71.74356842041016, ""amp_decay"": 0.22882949797591678, ""top_abs_fv_mean"": 0.1061197891831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.052851516753435135, ""band_dead_frac"": 0.0}","{""fv_mean"": -0.0006510416860692203, ""fv_std"": 0.055399779230356216, ""fv_peak_marg_mean"": 0.0032552082557231188, ""fv_peak_marg_std"": 0.05800120159983635, ""fv_peak_ratio_mean"": 0.011969256214797497, ""fv_entropy_mean"": 5.32918119430542, ""fv_nonzero_energy_frac_mean"": 0.8044719696044922, ""m_peak_mean"": -0.0553385429084301, ""m_peak_std"": 0.001455773483030498, ""m_ratio_mean"": 0.02796865999698639, ""m_entropy_mean"": 5.0669426918029785, ""fu_mean"": -0.0037836849223822355, ""fu_std"": 0.03273672237992287, ""amp_mean"": 76.42294311523438, ""amp_decay"": 0.2506576101915519, ""top_abs_fv_mean"": 0.09375, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.03557286411523819, ""band_dead_frac"": 0.0}",-1.1910085931696646,-1.494263912486533,"{""m_peak"": -0.021484375, ""m_ratio"": 0.020553026348352432, ""m_entropy"": 5.282134532928467, ""m_abs_mean"": 0.09364181756973267, ""mode_energy"": 0.9506666660308838, ""n_theta"": 512, ""slope_med"": -0.07817010581493378, ""slope_mean"": -0.043257515877485275, ""slope_std"": 1.650145173072815, ""ridge_energy"": 0.362981915473938, ""knee_idx"": 0.996078431372549, ""knee_err"": 0.03410978987812996, ""radial_energy_mean"": 1.2229894399642944, ""radial_energy_std"": 0.3123743236064911}","{""m_peak"": -0.0234375, ""m_ratio"": 0.019842086359858513, ""m_entropy"": 5.457175254821777, ""m_abs_mean"": 0.11057853698730469, ""mode_energy"": 1.0876054763793945, ""n_theta"": 512, ""slope_med"": -0.0624520480632782, ""slope_mean"": -0.020242778584361076, ""slope_std"": 1.66881263256073, ""ridge_energy"": 0.3685848116874695, ""knee_idx"": 0.00392156862745098, ""knee_err"": 0.034317705780267715, ""radial_energy_mean"": 1.2821345329284668, ""radial_energy_std"": 0.30835574865341187}",375.0499267578125,396.1378173828125,0.0,0.0,-1.9585837125778198,-5.91222620010376,95.5,155.5,173.5,147.5,1.9503984731272794e-05,0.0009588067186996341,0.0,,,3.68695352026549e-10,3.128587167111618e-08,2.2767297025438893e-07,0.0,0.0,,,,,3.684507464640774e-05,0.0012938275467604399,0.0,,,6.965042431694712e-10,3.842137630272191e-08,2.6561846766526287e-07,0.0,0.0,,,,,-0.0030524024041369557,0.006463904765870997,16,-0.021286255680024624,0.022906962493911616,16,1.0,0.1870715519318147,1.0,0.1870715519318147,0,none,3.0,0.1984678853798866,3.0,0.1984678853798866,0,none,0.0,0.39524701618825014,0.0,0.5219725065236609,0.00392156862745098,0.00392156862745098,0.996078431372549,0.0,0.0,0,223.35008980531484,84.99368124042667,30.72,224.0,72.0,50.012798362019296,223.35008980531484,84.99368124042667,223.35008980531484,84.99368124042667,30.72,30.72,,,-43.00631875957333,95.35008980531484,-43.00631875957333,95.35008980531484,0.0,209.20022064167748,13.009924497819794,215.44629962666866,0.1403205245733261,2.991948864232003,0.0010436837328597903,0.021154601126909256,4.623627452643485,0.1705419272184372,0.024615373462438583,3.394346548610549,0.126748725771904,0.1276569664478302,2.955535978407113,-0.01895482838153839,0.022527560591697693,4.683076084158297,0.16502152383327484,0.02449161559343338,3.4371448404762934,0.1272241175174713
