approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,sideband_snr_true,sideband_snr_decoy,twin_leak_true,twin_leak_decoy,winding_true,winding_decoy,knee_amp_true,knee_amp_decoy,knee_phasegrad_true,knee_phasegrad_decoy,leak_penalty,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}",-4027.511016859999,-4027.43181498386,0.01617389252714929,0.0006529078409585054,"[{""score"": -4027.511016859999, ""physics_score"": -1.1722100287443593, ""roundtrip_score"": -0.12931480258703232, ""ang_penalty"": 0.4384338494884037, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4027.511016869999, ""physics_score"": -1.1722100287443593, ""roundtrip_score"": -0.12931480258703232, ""ang_penalty"": 0.4384338494884037, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4027.527190752526, ""physics_score"": -1.1873217813047952, ""roundtrip_score"": -0.14691980183124542, ""ang_penalty"": 0.34856401951565963, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4027.527190762526, ""physics_score"": -1.1873217813047952, ""roundtrip_score"": -0.14691980183124542, ""ang_penalty"": 0.34856401951565963, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4027.539802186275, ""physics_score"": -1.1472482102986268, ""roundtrip_score"": -0.1742682084441185, ""ang_penalty"": 0.4015621459084142, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.0, ""seed"": null}]","[{""score"": -4027.43181498386, ""physics_score"": -1.0428376567532294, ""roundtrip_score"": -0.12784146144986153, ""ang_penalty"": 0.3080103594281434, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}, {""score"": -4027.43181499386, ""physics_score"": -1.0428376567532294, ""roundtrip_score"": -0.12784146144986153, ""ang_penalty"": 0.3080103594281434, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}, {""score"": -4027.432467891701, ""physics_score"": -1.035934894957242, ""roundtrip_score"": -0.12251119688153267, ""ang_penalty"": 0.40235589250213566, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4027.432467901701, ""physics_score"": -1.035934894957242, ""roundtrip_score"": -0.12251119688153267, ""ang_penalty"": 0.40235589250213566, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}, {""score"": -4027.4590672881213, ""physics_score"": -1.0713167760122158, ""roundtrip_score"": -0.14389744400978088, ""ang_penalty"": 0.27757798014596297, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 1.0, ""seed"": null}]",1,0.0,"[{""fu"": 0.047619047619047616, ""fv"": -0.05859375, ""amp"": 136.2310333251953, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""14"": 4, ""-14"": 4, ""16"": 3, ""-16"": 3, ""13"": 1, ""-13"": 1, ""24"": 3, ""-24"": 3, ""23"": 3, ""-23"": 3, ""-18"": 2, ""18"": 2, ""-27"": 1, ""27"": 1, ""19"": 2, ""-19"": 2, ""-20"": 1, ""20"": 1, ""28"": 1, ""-28"": 1}, ""band_dead"": 0, ""energy_total"": 58677.07421875, ""energy_out"": 47353.94140625, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01604333147406578, ""fv_entropy"": 5.273765563964844, ""theta_var"": 0.026237383484840393, ""m_peak"": -0.05859375, ""m_ratio"": 0.03921225666999817, ""m_entropy"": 4.857105255126953}, {""fu"": -0.05813953488372093, ""fv"": 0.0625, ""amp"": 64.33675384521484, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""16"": 3, ""-16"": 3, ""17"": 3, ""-17"": 3, ""-15"": 3, ""15"": 3, ""-13"": 4, ""13"": 4, ""-14"": 5, ""14"": 5, ""18"": 2, ""-18"": 2, ""-19"": 2, ""19"": 2, ""22"": 1, ""-22"": 1, ""23"": 1, ""-23"": 1, ""21"": 1, ""-21"": 1}, ""band_dead"": 0, ""energy_total"": 49818.35546875, ""energy_out"": 34773.71484375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.019106941297650337, ""fv_entropy"": 5.1200079917907715, ""theta_var"": 0.037638865411281586, ""m_peak"": -0.0703125, ""m_ratio"": 0.023442037403583527, ""m_entropy"": 5.015739440917969}, {""fu"": 0.05813953488372093, ""fv"": 0.05859375, ""amp"": 149.43344116210938, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""16"": 4, ""-16"": 4, ""14"": 4, ""-14"": 4, ""23"": 4, ""-23"": 4, ""24"": 4, ""-24"": 4, ""-17"": 1, ""17"": 1, ""-20"": 1, ""20"": 1, ""-30"": 1, ""30"": 1, ""-13"": 2, ""13"": 2}, ""band_dead"": 0, ""energy_total"": 59326.27734375, ""energy_out"": 47091.88671875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.017445383593440056, ""fv_entropy"": 5.286526679992676, ""theta_var"": 0.02410127967596054, ""m_peak"": -0.05859375, ""m_ratio"": 0.029781490564346313, ""m_entropy"": 5.131556034088135}, {""fu"": 0.047619047619047616, ""fv"": -0.05859375, ""amp"": 147.88246154785156, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 4, ""-16"": 4, ""14"": 4, ""-14"": 4, ""-24"": 2, ""24"": 2, ""23"": 4, ""-23"": 4, ""-30"": 1, ""30"": 1, ""-25"": 1, ""25"": 1, ""-17"": 1, ""17"": 1, ""19"": 2, ""-19"": 2, ""13"": 1, ""-13"": 1}, ""band_dead"": 0, ""energy_total"": 60607.70703125, ""energy_out"": 50071.9296875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01686662994325161, ""fv_entropy"": 5.270285606384277, ""theta_var"": 0.023710690438747406, ""m_peak"": -0.05859375, ""m_ratio"": 0.03889654949307442, ""m_entropy"": 4.916501522064209}, {""fu"": -0.011627906976744186, ""fv"": -0.05078125, ""amp"": 78.76213073730469, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08203125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 4, ""13"": 4, ""16"": 5, ""-16"": 5, ""14"": 5, ""-14"": 5, ""-15"": 3, ""15"": 3, ""-18"": 2, ""18"": 2, ""-17"": 3, ""17"": 3, ""-19"": 1, ""19"": 1, ""20"": 1, ""-20"": 1, ""21"": 1, ""-21"": 1}, ""band_dead"": 0, ""energy_total"": 47847.0234375, ""energy_out"": 33440.78125, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.020754320546984673, ""fv_entropy"": 5.064951419830322, ""theta_var"": 0.026291096583008766, ""m_peak"": -0.05078125, ""m_ratio"": 0.04583180695772171, ""m_entropy"": 5.044563293457031}, {""fu"": 0.05813953488372093, ""fv"": 0.05859375, ""amp"": 142.87680053710938, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-14"": 3, ""14"": 3, ""16"": 4, ""-16"": 4, ""-13"": 3, ""13"": 3, ""-23"": 4, ""23"": 4, ""24"": 4, ""-24"": 4, ""22"": 1, ""-22"": 1, ""25"": 1, ""-25"": 1}, ""band_dead"": 0, ""energy_total"": 56379.21875, ""energy_out"": 44462.5625, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.015751194208860397, ""fv_entropy"": 5.291087627410889, ""theta_var"": 0.018451698124408722, ""m_peak"": -0.05859375, ""m_ratio"": 0.029654430225491524, ""m_entropy"": 5.122453212738037}]","[{""fu"": -0.047619047619047616, ""fv"": 0.05859375, ""amp"": 121.3000259399414, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""16"": 4, ""-16"": 4, ""-13"": 2, ""13"": 2, ""24"": 4, ""-24"": 4, ""-14"": 3, ""14"": 3, ""23"": 3, ""-23"": 3, ""25"": 1, ""-25"": 1, ""-20"": 1, ""20"": 1, ""19"": 1, ""-19"": 1, ""-21"": 1, ""21"": 1, ""18"": 1, ""-18"": 1}, ""band_dead"": 0, ""energy_total"": 59919.8671875, ""energy_out"": 48564.01171875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.017722871154546738, ""fv_entropy"": 5.244035720825195, ""theta_var"": 0.03415375575423241, ""m_peak"": -0.09375, ""m_ratio"": 0.026474833488464355, ""m_entropy"": 4.973464012145996}, {""fu"": 0.011627906976744186, ""fv"": -0.05078125, ""amp"": 58.476871490478516, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 4, ""13"": 4, ""-14"": 4, ""14"": 4, ""18"": 2, ""-18"": 2, ""-17"": 2, ""17"": 2, ""-19"": 3, ""19"": 3, ""-15"": 3, ""15"": 3, ""-20"": 3, ""20"": 3, ""21"": 2, ""-21"": 2, ""23"": 1, ""-23"": 1, ""16"": 1, ""-16"": 1}, ""band_dead"": 0, ""energy_total"": 48757.42578125, ""energy_out"": 34594.56640625, ""fv_peak_marg"": 0.0546875, ""fv_peak_ratio"": 0.01984981819987297, ""fv_entropy"": 5.089423179626465, ""theta_var"": 0.03504771366715431, ""m_peak"": -0.05078125, ""m_ratio"": 0.022764291614294052, ""m_entropy"": 5.222552299499512}, {""fu"": 0.05813953488372093, ""fv"": 0.05859375, ""amp"": 154.6200408935547, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""16"": 3, ""-16"": 3, ""-14"": 5, ""14"": 5, ""-17"": 2, ""17"": 2, ""23"": 4, ""-23"": 4, ""-24"": 3, ""24"": 3, ""18"": 1, ""-18"": 1, ""13"": 2, ""-13"": 2}, ""band_dead"": 0, ""energy_total"": 59059.90234375, ""energy_out"": 46353.08203125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.017523514106869698, ""fv_entropy"": 5.28684139251709, ""theta_var"": 0.034696418792009354, ""m_peak"": -0.05859375, ""m_ratio"": 0.02989926002919674, ""m_entropy"": 5.096075057983398}, {""fu"": -0.023809523809523808, ""fv"": 0.05859375, ""amp"": 153.3267364501953, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.12109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 4, ""-15"": 4, ""-14"": 5, ""14"": 5, ""16"": 4, ""-16"": 4, ""-13"": 2, ""13"": 2, ""20"": 1, ""-20"": 1, ""-23"": 2, ""23"": 2, ""-18"": 1, ""18"": 1, ""-21"": 1, ""21"": 1, ""-24"": 3, ""24"": 3, ""-31"": 1, ""31"": 1, ""26"": 1, ""-26"": 1}, ""band_dead"": 0, ""energy_total"": 60096.46875, ""energy_out"": 48319.16015625, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.016940070316195488, ""fv_entropy"": 5.274903297424316, ""theta_var"": 0.04644128680229187, ""m_peak"": -0.0546875, ""m_ratio"": 0.031302157789468765, ""m_entropy"": 4.86252498626709}, {""fu"": -0.03488372093023256, ""fv"": 0.05859375, ""amp"": 71.6496353149414, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 6, ""-15"": 6, ""-14"": 5, ""14"": 5, ""16"": 2, ""-16"": 2, ""-13"": 4, ""13"": 4, ""-17"": 2, ""17"": 2, ""20"": 1, ""-20"": 1, ""-22"": 1, ""22"": 1, ""18"": 1, ""-18"": 1, ""-19"": 1, ""19"": 1, ""21"": 1, ""-21"": 1, ""-23"": 1, ""23"": 1}, ""band_dead"": 0, ""energy_total"": 48808.7265625, ""energy_out"": 34005.12109375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.021524645388126373, ""fv_entropy"": 5.058161735534668, ""theta_var"": 0.06294504553079605, ""m_peak"": -0.05078125, ""m_ratio"": 0.05745827779173851, ""m_entropy"": 4.784151077270508}, {""fu"": 0.03488372093023256, ""fv"": 0.05859375, ""amp"": 119.59461212158203, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-14"": 4, ""14"": 4, ""16"": 4, ""-16"": 4, ""-23"": 5, ""23"": 5, ""-24"": 5, ""24"": 5, ""-13"": 2, ""13"": 2}, ""band_dead"": 0, ""energy_total"": 57671.265625, ""energy_out"": 44017.13671875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.014658886007964611, ""fv_entropy"": 5.309669494628906, ""theta_var"": 0.03906096890568733, ""m_peak"": -0.05859375, ""m_ratio"": 0.025675944983959198, ""m_entropy"": 5.119383811950684}]","{""fv_mean"": 0.001953125, ""fv_std"": 0.05801581218838692, ""fv_peak_marg_mean"": 0.01953125, ""fv_peak_marg_std"": 0.055242717266082764, ""fv_peak_ratio_mean"": 0.01766130141913891, ""fv_entropy_mean"": 5.217771053314209, ""fv_nonzero_energy_frac_mean"": 0.7687538266181946, ""m_peak_mean"": -0.0592447929084301, ""m_peak_std"": 0.005712867248803377, ""m_ratio_mean"": 0.034469760954380035, ""m_entropy_mean"": 5.014653205871582, ""fu_mean"": 0.023624954745173454, ""fu_std"": 0.04370763152837753, ""amp_mean"": 119.9204330444336, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.1022135391831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.026071837171912193, ""band_dead_frac"": 0.0}","{""fv_mean"": 0.0403645820915699, ""fv_std"": 0.04076165333390236, ""fv_peak_marg_mean"": 0.01888020895421505, ""fv_peak_marg_std"": 0.05479976534843445, ""fv_peak_ratio_mean"": 0.018036633729934692, ""fv_entropy_mean"": 5.210505962371826, ""fv_nonzero_energy_frac_mean"": 0.7614709734916687, ""m_peak_mean"": -0.0611979179084301, ""m_peak_std"": 0.014903025701642036, ""m_ratio_mean"": 0.03226245939731598, ""m_entropy_mean"": 5.0096917152404785, ""fu_mean"": -0.0002768548729363829, ""fu_std"": 0.03826044499874115, ""amp_mean"": 113.16132354736328, ""amp_decay"": 0.014059467762556779, ""top_abs_fv_mean"": 0.09765625, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.04205753281712532, ""band_dead_frac"": 0.0}",-1.1722100287443593,-1.0428376567532294,"{""m_peak"": -0.02734375, ""m_ratio"": 0.02258204109966755, ""m_entropy"": 5.176887512207031, ""m_abs_mean"": 0.08927800506353378, ""mode_energy"": 1.2672748565673828, ""n_theta"": 512, ""slope_med"": 0.002460810588672757, ""slope_mean"": 0.006194452755153179, ""slope_std"": 1.3875669240951538, ""ridge_energy"": 0.5281106233596802, ""knee_idx"": 0.9921568627450981, ""knee_err"": 0.056023724377155304, ""radial_energy_mean"": 1.4712162017822266, ""radial_energy_std"": 0.3349893093109131}","{""m_peak"": -0.025390625, ""m_ratio"": 0.02004728838801384, ""m_entropy"": 5.383075714111328, ""m_abs_mean"": 0.10798847675323486, ""mode_energy"": 1.4343019723892212, ""n_theta"": 512, ""slope_med"": -0.0007250627968460321, ""slope_mean"": 0.008358479477465153, ""slope_std"": 1.4227063655853271, ""ridge_energy"": 0.5249550342559814, ""knee_idx"": 0.0, ""knee_err"": 0.04575369134545326, ""radial_energy_mean"": 1.5700207948684692, ""radial_energy_std"": 0.30098018050193787}",866.7839965820312,836.3206176757812,1.003919243812561,1.0053503513336182,-2.5594235921744257e-05,-7.890765846241266e-05,0.0,0.996078431372549,0.8862745098039215,0.4,4.026751756668091,0.27807140350341797,2.817098035269274,0.00035916006891056895,0.06083354726433754,6.396739163375736,0.37528637051582336,0.07812965661287308,4.682757626598379,0.321882039308548,0.28159400820732117,2.7902658872772528,-0.006454360205680132,0.059519000351428986,6.2356858249444045,0.3409998416900635,0.08772680163383484,5.02405476920001,0.3289256691932678
