approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,sideband_snr_true,sideband_snr_decoy,twin_leak_true,twin_leak_decoy,winding_true,winding_decoy,vortex_cx_true,vortex_cy_true,vortex_cx_decoy,vortex_cy_decoy,charge_sum_true,charge_sum_abs_true,charge_n_vort_true,charge_cx_true,charge_cy_true,q_float_mean_true,q_float_std_true,q_float_max_abs_true,n_q_gt_0p25_true,n_q_gt_0p5_true,q_abs_p50_true,q_abs_p90_true,n_valid_cells_true,valid_cell_frac_true,charge_phase_std_true,charge_imag_max_true,charge_phase_std_raw_true,charge_imag_max_raw_true,charge_sum_decoy,charge_sum_abs_decoy,charge_n_vort_decoy,charge_cx_decoy,charge_cy_decoy,q_float_mean_decoy,q_float_std_decoy,q_float_max_abs_decoy,n_q_gt_0p25_decoy,n_q_gt_0p5_decoy,q_abs_p50_decoy,q_abs_p90_decoy,n_valid_cells_decoy,valid_cell_frac_decoy,charge_phase_std_decoy,charge_imag_max_decoy,charge_phase_std_raw_decoy,charge_imag_max_raw_decoy,circ_m_med_true,circ_m_std_true,circ_m_n_true,m_circ_kept_frac_true,circ_m_med_decoy,circ_m_std_decoy,circ_m_n_decoy,m_circ_kept_frac_decoy,proj_ell_-3_true,proj_ell_-2_true,proj_ell_-1_true,proj_ell_1_true,proj_ell_2_true,proj_ell_3_true,proj_ell_-3_decoy,proj_ell_-2_decoy,proj_ell_-1_decoy,proj_ell_1_decoy,proj_ell_2_decoy,proj_ell_3_decoy,oam_peak_pre_true,oam_peak_ratio_pre_true,oam_pre_raw_peak_true,oam_pre_raw_ratio_true,oam_pre_gated_true,oam_pre_gate_reason_true,oam_peak_pre_decoy,oam_peak_ratio_pre_decoy,oam_pre_raw_peak_decoy,oam_pre_raw_ratio_decoy,oam_pre_gated_decoy,oam_pre_gate_reason_decoy,oam_peak_post_true,oam_peak_ratio_post_true,oam_peak_post_decoy,oam_peak_ratio_post_decoy,knee_amp_true,knee_amp_decoy,knee_phasegrad_true,knee_phasegrad_decoy,leak_penalty,leak_fail,peak_y_true,peak_x_true,crop_radius_true,peak_y_decoy,peak_x_decoy,crop_radius_decoy,peak_y_pred_true,peak_x_pred_true,peak_y_pred_decoy,peak_x_pred_decoy,r_min_true,r_min_decoy,dist_detect_pred_true,dist_detect_pred_decoy,kx_used_bins_true,ky_used_bins_true,kx_used_bins_decoy,ky_used_bins_decoy,dist_detect_pred_plus_true,dist_detect_pred_minus_true,dist_detect_pred_plus_decoy,dist_detect_pred_minus_decoy,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,square,"{""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.0, ""knee"": 0.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 1.0, ""seed"": null}",-0.11080163784606958,0.21573801105808268,0.0003780724438700034,0.0022294400761413424,"[{""score"": -0.11080163784606958, ""physics_score"": -0.825353911246725, ""roundtrip_score"": -0.09276256337761879, ""ang_penalty"": 0.27134397133529353, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 1.0, ""seed"": null}, {""score"": -0.11117971028993959, ""physics_score"": -0.8242235128260513, ""roundtrip_score"": -0.09427646920084953, ""ang_penalty"": 0.26563762964505433, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.11341899712882533, ""physics_score"": -0.8250541400946694, ""roundtrip_score"": -0.09404387697577477, ""ang_penalty"": 0.2862032839415693, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -0.11371835297091051, ""physics_score"": -0.8256019991120672, ""roundtrip_score"": -0.09460744261741638, ""ang_penalty"": 0.28082189085901627, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}, {""score"": -0.11683234567318881, ""physics_score"": -0.8268018304766618, ""roundtrip_score"": -0.09561307355761528, ""ang_penalty"": 0.2959063516568373, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}]","[{""score"": 0.21573801105808268, ""physics_score"": -0.8174304524993323, ""roundtrip_score"": -0.09291273728013039, ""ang_penalty"": 0.32803152448673034, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 1.0, ""seed"": null}, {""score"": 0.21350857098194134, ""physics_score"": -0.8174282209668435, ""roundtrip_score"": -0.09527087211608887, ""ang_penalty"": 0.32675573455100354, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 1.5, ""seed"": null}, {""score"": 0.2081516264099247, ""physics_score"": -0.8158618197778019, ""roundtrip_score"": -0.09577014669775963, ""ang_penalty"": 0.3831644403996697, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}, {""score"": 0.20790881731041003, ""physics_score"": -0.8170616511423965, ""roundtrip_score"": -0.10638989508152008, ""ang_penalty"": 0.27339589073423987, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": 0.20722121855309764, ""physics_score"": -0.8156137319124596, ""roundtrip_score"": -0.09888658672571182, ""ang_penalty"": 0.3625445580151302, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 1.0, ""seed"": null}]",0,0.0,"[{""fu"": -0.16666666666666666, ""fv"": -0.05859375, ""amp"": 30.496667861938477, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.078125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 7, ""15"": 7, ""-13"": 4, ""13"": 4, ""-14"": 4, ""14"": 4, ""-18"": 3, ""18"": 3, ""20"": 1, ""-20"": 1, ""-17"": 3, ""17"": 3, ""-16"": 2, ""16"": 2, ""19"": 1, ""-19"": 1}, ""band_dead"": 0, ""energy_total"": 63033.546875, ""energy_out"": 49350.953125, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.011616825126111507, ""fv_entropy"": 5.304966926574707, ""theta_var"": 0.020075807347893715, ""m_peak"": -0.05078125, ""m_ratio"": 0.022881096228957176, ""m_entropy"": 5.237870216369629}, {""fu"": -0.011627906976744186, ""fv"": 0.05078125, ""amp"": 64.67892456054688, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 2, ""-13"": 2, ""15"": 3, ""-15"": 3, ""17"": 2, ""-17"": 2, ""-19"": 2, ""19"": 2, ""14"": 3, ""-14"": 3, ""-16"": 4, ""16"": 4, ""18"": 5, ""-18"": 5, ""21"": 2, ""-21"": 2, ""-20"": 1, ""20"": 1, ""-24"": 1, ""24"": 1}, ""band_dead"": 0, ""energy_total"": 56511.9765625, ""energy_out"": 50219.4140625, ""fv_peak_marg"": 0.0703125, ""fv_peak_ratio"": 0.0063814944587647915, ""fv_entropy"": 5.432735919952393, ""theta_var"": 0.01179575826972723, ""m_peak"": -0.05078125, ""m_ratio"": 0.029697217047214508, ""m_entropy"": 5.059126853942871}, {""fu"": 0.011627906976744186, ""fv"": -0.0546875, ""amp"": 47.69488525390625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0859375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-14"": 3, ""14"": 3, ""-13"": 4, ""13"": 4, ""-15"": 3, ""15"": 3, ""19"": 3, ""-19"": 3, ""-18"": 3, ""18"": 3, ""17"": 4, ""-17"": 4, ""-16"": 2, ""16"": 2, ""-20"": 2, ""20"": 2, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 41667.43359375, ""energy_out"": 34988.12890625, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.009240459650754929, ""fv_entropy"": 5.395316123962402, ""theta_var"": 0.012305802665650845, ""m_peak"": -0.06640625, ""m_ratio"": 0.024038400501012802, ""m_entropy"": 5.121622085571289}, {""fu"": -0.14285714285714285, ""fv"": -0.05859375, ""amp"": 31.338665008544922, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1015625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""-13"": 5, ""13"": 5, ""-17"": 4, ""17"": 4, ""-14"": 3, ""14"": 3, ""-16"": 1, ""16"": 1, ""20"": 1, ""-20"": 1, ""19"": 2, ""-19"": 2, ""18"": 2, ""-18"": 2, ""-25"": 1, ""25"": 1, ""-22"": 1, ""22"": 1, ""26"": 1, ""-26"": 1}, ""band_dead"": 0, ""energy_total"": 54730.74609375, ""energy_out"": 43353.6875, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.011154050007462502, ""fv_entropy"": 5.324663162231445, ""theta_var"": 0.01198962889611721, ""m_peak"": -0.05078125, ""m_ratio"": 0.02915552258491516, ""m_entropy"": 5.155422687530518}, {""fu"": -0.011627906976744186, ""fv"": 0.0546875, ""amp"": 65.97603607177734, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 3, ""-14"": 3, ""-19"": 2, ""19"": 2, ""-13"": 2, ""13"": 2, ""-15"": 2, ""15"": 2, ""17"": 2, ""-17"": 2, ""16"": 2, ""-16"": 2, ""-26"": 2, ""26"": 2, ""-21"": 2, ""21"": 2, ""20"": 2, ""-20"": 2, ""-29"": 1, ""29"": 1, ""-18"": 2, ""18"": 2, ""-22"": 2, ""22"": 2, ""30"": 1, ""-30"": 1}, ""band_dead"": 0, ""energy_total"": 81180.734375, ""energy_out"": 74156.8046875, ""fv_peak_marg"": 0.0546875, ""fv_peak_ratio"": 0.005127563141286373, ""fv_entropy"": 5.44007682800293, ""theta_var"": 0.028084591031074524, ""m_peak"": -0.0546875, ""m_ratio"": 0.019291551783680916, ""m_entropy"": 5.223689556121826}, {""fu"": -0.03488372093023256, ""fv"": 0.0546875, ""amp"": 66.24495697021484, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 4, ""-14"": 4, ""13"": 4, ""-13"": 4, ""-15"": 4, ""15"": 4, ""-19"": 2, ""19"": 2, ""16"": 2, ""-16"": 2, ""-18"": 2, ""18"": 2, ""-17"": 1, ""17"": 1, ""-20"": 2, ""20"": 2, ""24"": 1, ""-24"": 1, ""-21"": 1, ""21"": 1, ""22"": 1, ""-22"": 1, ""-23"": 1, ""23"": 1}, ""band_dead"": 0, ""energy_total"": 86290.0078125, ""energy_out"": 77304.6171875, ""fv_peak_marg"": -0.0546875, ""fv_peak_ratio"": 0.005707868840545416, ""fv_entropy"": 5.436929702758789, ""theta_var"": 0.035539209842681885, ""m_peak"": -0.0546875, ""m_ratio"": 0.023962171748280525, ""m_entropy"": 5.163668632507324}]","[{""fu"": 0.0, ""fv"": 0.05078125, ""amp"": 48.75471496582031, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 8, ""-13"": 8, ""19"": 2, ""-19"": 2, ""20"": 2, ""-20"": 2, ""-21"": 1, ""21"": 1, ""15"": 1, ""-15"": 1, ""-14"": 3, ""14"": 3, ""22"": 1, ""-22"": 1, ""17"": 1, ""-17"": 1, ""-16"": 3, ""16"": 3, ""27"": 1, ""-27"": 1, ""-28"": 1, ""28"": 1, ""26"": 1, ""-26"": 1}, ""band_dead"": 0, ""energy_total"": 64926.84375, ""energy_out"": 50609.21875, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.012125646695494652, ""fv_entropy"": 5.299964427947998, ""theta_var"": 0.019485952332615852, ""m_peak"": -0.05078125, ""m_ratio"": 0.024340299889445305, ""m_entropy"": 5.21968412399292}, {""fu"": 0.011627906976744186, ""fv"": 0.05078125, ""amp"": 72.384033203125, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 3, ""-13"": 3, ""-15"": 3, ""15"": 3, ""14"": 3, ""-14"": 3, ""-16"": 2, ""16"": 2, ""18"": 3, ""-18"": 3, ""20"": 2, ""-20"": 2, ""-22"": 1, ""22"": 1, ""19"": 2, ""-19"": 2, ""-17"": 3, ""17"": 3, ""23"": 1, ""-23"": 1, ""-21"": 1, ""21"": 1, ""30"": 1, ""-30"": 1}, ""band_dead"": 0, ""energy_total"": 55683.35546875, ""energy_out"": 49759.59375, ""fv_peak_marg"": 0.0625, ""fv_peak_ratio"": 0.007092156447470188, ""fv_entropy"": 5.431321144104004, ""theta_var"": 0.012566003948450089, ""m_peak"": -0.0625, ""m_ratio"": 0.022501857951283455, ""m_entropy"": 5.091586112976074}, {""fu"": -0.03488372093023256, ""fv"": 0.05078125, ""amp"": 45.42133712768555, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 4, ""-13"": 4, ""-15"": 4, ""15"": 4, ""14"": 4, ""-14"": 4, ""-18"": 3, ""18"": 3, ""17"": 2, ""-17"": 2, ""-16"": 5, ""16"": 5, ""19"": 1, ""-19"": 1, ""20"": 1, ""-20"": 1, ""23"": 1, ""-23"": 1}, ""band_dead"": 0, ""energy_total"": 40871.41796875, ""energy_out"": 34376.796875, ""fv_peak_marg"": -0.06640625, ""fv_peak_ratio"": 0.009322568774223328, ""fv_entropy"": 5.392618179321289, ""theta_var"": 0.013767728582024574, ""m_peak"": -0.0625, ""m_ratio"": 0.024443691596388817, ""m_entropy"": 5.0920515060424805}, {""fu"": -0.047619047619047616, ""fv"": -0.05078125, ""amp"": 28.67987823486328, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-13"": 5, ""13"": 5, ""17"": 2, ""-17"": 2, ""-14"": 4, ""14"": 4, ""19"": 2, ""-19"": 2, ""15"": 3, ""-15"": 3, ""20"": 2, ""-20"": 2, ""-18"": 3, ""18"": 3, ""16"": 1, ""-16"": 1, ""-22"": 1, ""22"": 1, ""25"": 1, ""-25"": 1, ""-21"": 1, ""21"": 1}, ""band_dead"": 0, ""energy_total"": 55191.2265625, ""energy_out"": 43716.5390625, ""fv_peak_marg"": -0.05078125, ""fv_peak_ratio"": 0.011195451021194458, ""fv_entropy"": 5.320690155029297, ""theta_var"": 0.013214046135544777, ""m_peak"": -0.0546875, ""m_ratio"": 0.019936902448534966, ""m_entropy"": 5.25772762298584}, {""fu"": -0.011627906976744186, ""fv"": 0.05078125, ""amp"": 97.3184585571289, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1640625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 3, ""-13"": 3, ""-14"": 3, ""14"": 3, ""21"": 1, ""-21"": 1, ""16"": 1, ""-16"": 1, ""-18"": 3, ""18"": 3, ""15"": 2, ""-15"": 2, ""19"": 1, ""-19"": 1, ""-20"": 1, ""20"": 1, ""25"": 1, ""-25"": 1, ""-29"": 2, ""29"": 2, ""23"": 2, ""-23"": 2, ""-42"": 1, ""42"": 1, ""22"": 1, ""-22"": 1, ""-27"": 1, ""27"": 1, ""33"": 1, ""-33"": 1, ""26"": 1, ""-26"": 1}, ""band_dead"": 0, ""energy_total"": 82105.953125, ""energy_out"": 74854.03125, ""fv_peak_marg"": 0.05078125, ""fv_peak_ratio"": 0.0057397992350161076, ""fv_entropy"": 5.438647747039795, ""theta_var"": 0.027828369289636612, ""m_peak"": -0.05078125, ""m_ratio"": 0.02299637719988823, ""m_entropy"": 5.210672378540039}, {""fu"": -0.011627906976744186, ""fv"": 0.05078125, ""amp"": 88.74089050292969, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.11328125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 3, ""-13"": 3, ""14"": 3, ""-14"": 3, ""-18"": 2, ""18"": 2, ""16"": 3, ""-16"": 3, ""-15"": 5, ""15"": 5, ""27"": 1, ""-27"": 1, ""23"": 1, ""-23"": 1, ""20"": 2, ""-20"": 2, ""-21"": 1, ""21"": 1, ""-17"": 1, ""17"": 1, ""29"": 1, ""-29"": 1, ""19"": 2, ""-19"": 2}, ""band_dead"": 0, ""energy_total"": 89341.234375, ""energy_out"": 80552.0234375, ""fv_peak_marg"": -0.0625, ""fv_peak_ratio"": 0.005835773888975382, ""fv_entropy"": 5.43647575378418, ""theta_var"": 0.03442583605647087, ""m_peak"": -0.05078125, ""m_ratio"": 0.024268707260489464, ""m_entropy"": 5.208770751953125}]","{""fv_mean"": -0.001953125, ""fv_std"": 0.05536917224526405, ""fv_peak_marg_mean"": -0.014973958022892475, ""fv_peak_marg_std"": 0.055031318217515945, ""fv_peak_ratio_mean"": 0.008204709738492966, ""fv_entropy_mean"": 5.3891143798828125, ""fv_nonzero_energy_frac_mean"": 0.8521260619163513, ""m_peak_mean"": -0.0546875, ""m_peak_std"": 0.005524271633476019, ""m_ratio_mean"": 0.024837659671902657, ""m_entropy_mean"": 5.160233020782471, ""fu_mean"": -0.0593392439186573, ""fu_std"": 0.06913944333791733, ""amp_mean"": 51.07168960571289, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.0950520858168602, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.01996513269841671, ""band_dead_frac"": 0.0}","{""fv_mean"": 0.0338541679084301, ""fv_std"": 0.03785010799765587, ""fv_peak_marg_mean"": -0.01953125, ""fv_peak_marg_std"": 0.05426735803484917, ""fv_peak_ratio_mean"": 0.008551900275051594, ""fv_entropy_mean"": 5.386619567871094, ""fv_nonzero_energy_frac_mean"": 0.8532640337944031, ""m_peak_mean"": -0.0553385429084301, ""m_peak_std"": 0.005248865578323603, ""m_ratio_mean"": 0.023081304505467415, ""m_entropy_mean"": 5.180081844329834, ""fu_mean"": -0.015688445419073105, ""fu_std"": 0.02005537413060665, ""amp_mean"": 63.54988479614258, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.115234375, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.020214656367897987, ""band_dead_frac"": 0.0}",-0.825353911246725,-0.8174304524993323,"{""m_peak"": -0.021484375, ""m_ratio"": 0.013598517514765263, ""m_entropy"": 5.714719295501709, ""m_abs_mean"": 0.13623838126659393, ""mode_energy"": 1.6336907148361206, ""n_theta"": 512, ""slope_med"": 0.007712485268712044, ""slope_mean"": -0.038263097405433655, ""slope_std"": 1.757019281387329, ""ridge_energy"": 0.40795791149139404, ""knee_idx"": 0.996078431372549, ""knee_err"": 0.02530897967517376, ""radial_energy_mean"": 1.883365273475647, ""radial_energy_std"": 0.39792516827583313}","{""m_peak"": -0.021484375, ""m_ratio"": 0.01463352795690298, ""m_entropy"": 5.590094089508057, ""m_abs_mean"": 0.12033291161060333, ""mode_energy"": 1.3896632194519043, ""n_theta"": 512, ""slope_med"": 0.017780136317014694, ""slope_mean"": -0.040555763989686966, ""slope_std"": 1.753032922744751, ""ridge_energy"": 0.40912991762161255, ""knee_idx"": 0.9921568627450981, ""knee_err"": 0.025354109704494476, ""radial_energy_mean"": 1.8078417778015137, ""radial_energy_std"": 0.4023907482624054}",922.6358032226562,912.8495483398438,0.0,0.0,-1.0383689403533936,0.9727556705474854,160.5,167.5,112.5,115.5,0.0,0.0,0.0,,,2.6898977836808946e-11,4.922456220413096e-09,1.1383648512719446e-07,0.0,0.0,0.0,3.794549385816026e-08,2124.0,0.04015122873345936,1.800612211227417,0.008901434019207954,1.800612211227417,0.008901434019207954,0.0,0.0,0.0,,,3.873452947278366e-11,4.677841225486645e-09,1.1383648512719446e-07,0.0,0.0,0.0,3.794549385816026e-08,1954.0,0.03693761814744802,1.7928659915924072,0.00856754370033741,1.7928659915924072,0.00856754370033741,0.11143937105675246,2.157522299966543,16,0.76220703125,-0.5840164721365292,2.0625770702618316,16,0.791015625,0.06879042423372665,0.06432803746909567,0.1143875409756908,0.03675180058290933,0.12727705926888586,0.16086682235602945,0.11630355809581448,0.038539276369275496,0.036452843259949456,0.019335357133191525,0.014737239444300007,0.07850740740586368,3.0,0.22970808332091464,3.0,0.22970808332091464,0,none,0.0,0.23569944835558232,0.0,0.23569944835558232,0,none,0.0,0.3036300564306012,0.0,0.5201107794316826,0.00392156862745098,0.996078431372549,0.0,0.996078431372549,0.0,0,97.3517840051054,87.97761355558396,30.72,97.3517840051054,87.97761355558396,30.72,97.3517840051054,87.97761355558396,97.3517840051054,87.97761355558396,30.72,30.72,,,-40.02238644441604,-30.6482159948946,-40.02238644441604,-30.6482159948946,0.0,100.8187395353838,0.0,100.8187395353838,0.2668745219707489,3.901736581673161,0.3086948096752167,0.006830667611211538,6.172799910669094,0.3288559913635254,0.01238221488893032,5.15588174844048,0.3415597677230835,0.2451876848936081,4.00602134842081,0.31936177611351013,0.006989732850342989,6.170531101690625,0.32873696088790894,0.012510649859905243,5.146228477491289,0.34121769666671753
