approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,sideband_snr_true,sideband_snr_decoy,twin_leak_true,twin_leak_decoy,winding_true,winding_decoy,knee_amp_true,knee_amp_decoy,knee_phasegrad_true,knee_phasegrad_decoy,leak_penalty,leak_fail,peak_y_true,peak_x_true,crop_radius_true,peak_y_decoy,peak_x_decoy,crop_radius_decoy,peak_y_pred_true,peak_x_pred_true,peak_y_pred_decoy,peak_x_pred_decoy,r_min_true,r_min_decoy,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}",-4000.7674848289657,-4000.7633188565937,0.0006943722478354175,0.004484934469473956,"[{""score"": -4000.7674848289657, ""physics_score"": -1.212057540587109, ""roundtrip_score"": -0.12327222153544426, ""ang_penalty"": 0.38185847136841145, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.7674848389656, ""physics_score"": -1.212057540587109, ""roundtrip_score"": -0.12327222153544426, ""ang_penalty"": 0.38185847136841145, ""kind"": ""spiral"", ""ell"": -2, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.7681792012136, ""physics_score"": -1.236581305770817, ""roundtrip_score"": -0.11427372321486473, ""ang_penalty"": 0.35616835113616413, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.7681792112135, ""physics_score"": -1.236581305770817, ""roundtrip_score"": -0.11427372321486473, ""ang_penalty"": 0.35616835113616413, ""kind"": ""spiral"", ""ell"": -2, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.769119500223, ""physics_score"": -1.2449867580414031, ""roundtrip_score"": -0.11283181980252266, ""ang_penalty"": 0.33796311400041157, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 0.0, ""seed"": null}]","[{""score"": -4000.7633188565937, ""physics_score"": -1.2073570457621605, ""roundtrip_score"": -0.1292635053396225, ""ang_penalty"": 0.3037883837336801, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.7633188665936, ""physics_score"": -1.2073570457621605, ""roundtrip_score"": -0.1292635053396225, ""ang_penalty"": 0.3037883837336801, ""kind"": ""spiral"", ""ell"": -2, ""chirality"": 1, ""pitch"": 0.0, ""knee"": 1.5, ""seed"": null}, {""score"": -4000.767803791063, ""physics_score"": -1.2121950612690877, ""roundtrip_score"": -0.13040714710950851, ""ang_penalty"": 0.313011233190992, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4000.767803801063, ""physics_score"": -1.2121950612690877, ""roundtrip_score"": -0.13040714710950851, ""ang_penalty"": 0.313011233190992, ""kind"": ""spiral"", ""ell"": -2, ""chirality"": 1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}, {""score"": -4000.770064416183, ""physics_score"": -1.2158669289619521, ""roundtrip_score"": -0.12895501405000687, ""ang_penalty"": 0.33177947651750184, ""kind"": ""spiral"", ""ell"": 2, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.5, ""seed"": null}]",1,0.0,"[{""fu"": -0.023809523809523808, ""fv"": 0.05859375, ""amp"": 110.70170593261719, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-14"": 5, ""14"": 5, ""16"": 4, ""-16"": 4, ""-24"": 3, ""24"": 3, ""23"": 4, ""-23"": 4, ""-13"": 2, ""13"": 2, ""-19"": 1, ""19"": 1, ""17"": 1, ""-17"": 1}, ""band_dead"": 0, ""energy_total"": 76403.3125, ""energy_out"": 65671.65625, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.012455505318939686, ""fv_entropy"": 5.391093730926514, ""theta_var"": 0.05159579962491989, ""m_peak"": -0.0546875, ""m_ratio"": 0.0245246272534132, ""m_entropy"": 5.078484535217285}, {""fu"": -0.05813953488372093, ""fv"": 0.0546875, ""amp"": 79.36664581298828, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.10546875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""14"": 4, ""-14"": 4, ""-16"": 3, ""16"": 3, ""-13"": 3, ""13"": 3, ""18"": 2, ""-18"": 2, ""-20"": 2, ""20"": 2, ""22"": 1, ""-22"": 1, ""15"": 5, ""-15"": 5, ""-24"": 1, ""24"": 1, ""17"": 1, ""-17"": 1, ""19"": 1, ""-19"": 1, ""-27"": 1, ""27"": 1, ""25"": 1, ""-25"": 1}, ""band_dead"": 0, ""energy_total"": 76513.28125, ""energy_out"": 63043.3671875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.011265232227742672, ""fv_entropy"": 5.364110946655273, ""theta_var"": 0.0669751986861229, ""m_peak"": -0.06640625, ""m_ratio"": 0.026737462729215622, ""m_entropy"": 5.050861358642578}, {""fu"": -0.03488372093023256, ""fv"": -0.05859375, ""amp"": 140.74786376953125, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.12109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""16"": 4, ""-16"": 4, ""14"": 5, ""-14"": 5, ""23"": 4, ""-23"": 4, ""-24"": 4, ""24"": 4, ""-20"": 1, ""20"": 1, ""30"": 2, ""-30"": 2, ""-31"": 1, ""31"": 1}, ""band_dead"": 0, ""energy_total"": 77474.0546875, ""energy_out"": 63427.5859375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.014572113752365112, ""fv_entropy"": 5.327364921569824, ""theta_var"": 0.04436107724905014, ""m_peak"": -0.05859375, ""m_ratio"": 0.03435906395316124, ""m_entropy"": 5.112076282501221}, {""fu"": 0.0, ""fv"": -0.05859375, ""amp"": 133.24000549316406, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""-16"": 3, ""16"": 3, ""14"": 5, ""-14"": 5, ""13"": 1, ""-13"": 1, ""-23"": 4, ""23"": 4, ""24"": 5, ""-24"": 5, ""-30"": 1, ""30"": 1, ""-26"": 1, ""26"": 1}, ""band_dead"": 0, ""energy_total"": 78059.7109375, ""energy_out"": 68615.015625, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.011158728040754795, ""fv_entropy"": 5.395722389221191, ""theta_var"": 0.03640173375606537, ""m_peak"": -0.05859375, ""m_ratio"": 0.030656037852168083, ""m_entropy"": 5.1497673988342285}, {""fu"": -0.05813953488372093, ""fv"": 0.05078125, ""amp"": 61.36494064331055, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08203125, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 4, ""-13"": 4, ""-15"": 5, ""15"": 5, ""-14"": 3, ""14"": 3, ""-17"": 4, ""17"": 4, ""-16"": 3, ""16"": 3, ""19"": 3, ""-19"": 3, ""-18"": 1, ""18"": 1, ""-20"": 1, ""20"": 1, ""21"": 1, ""-21"": 1}, ""band_dead"": 0, ""energy_total"": 75558.9375, ""energy_out"": 60921.01953125, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.011774109676480293, ""fv_entropy"": 5.370654106140137, ""theta_var"": 0.04734888672828674, ""m_peak"": -0.05078125, ""m_ratio"": 0.02185988426208496, ""m_entropy"": 5.204489707946777}, {""fu"": 0.03488372093023256, ""fv"": 0.05859375, ""amp"": 114.04696655273438, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-14"": 3, ""14"": 3, ""13"": 3, ""-13"": 3, ""-24"": 5, ""24"": 5, ""-16"": 5, ""16"": 5, ""-23"": 4, ""23"": 4}, ""band_dead"": 0, ""energy_total"": 75400.6875, ""energy_out"": 61707.87109375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.013249078765511513, ""fv_entropy"": 5.330470085144043, ""theta_var"": 0.04868944361805916, ""m_peak"": -0.05859375, ""m_ratio"": 0.037291765213012695, ""m_entropy"": 4.9931111335754395}]","[{""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 112.95956420898438, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""-14"": 4, ""14"": 4, ""16"": 4, ""-16"": 4, ""13"": 2, ""-13"": 2, ""23"": 3, ""-23"": 3, ""24"": 5, ""-24"": 5, ""19"": 1, ""-19"": 1, ""18"": 1, ""-18"": 1}, ""band_dead"": 0, ""energy_total"": 76472.765625, ""energy_out"": 65691.7421875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.010639622807502747, ""fv_entropy"": 5.400007724761963, ""theta_var"": 0.03999778628349304, ""m_peak"": -0.0546875, ""m_ratio"": 0.02927068993449211, ""m_entropy"": 5.0628485679626465}, {""fu"": 0.03488372093023256, ""fv"": -0.0546875, ""amp"": 72.30545043945312, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09765625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-14"": 3, ""14"": 3, ""-13"": 2, ""13"": 2, ""-15"": 4, ""15"": 4, ""16"": 2, ""-16"": 2, ""-18"": 3, ""18"": 3, ""-23"": 1, ""23"": 1, ""-17"": 3, ""17"": 3, ""19"": 2, ""-19"": 2, ""-20"": 2, ""20"": 2, ""21"": 1, ""-21"": 1, ""25"": 1, ""-25"": 1, ""-22"": 1, ""22"": 1}, ""band_dead"": 0, ""energy_total"": 76902.1796875, ""energy_out"": 64107.7109375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01142710167914629, ""fv_entropy"": 5.366641998291016, ""theta_var"": 0.04421108216047287, ""m_peak"": -0.0546875, ""m_ratio"": 0.02774965576827526, ""m_entropy"": 5.022320747375488}, {""fu"": -0.05813953488372093, ""fv"": -0.05859375, ""amp"": 145.8749237060547, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 4, ""-16"": 4, ""-14"": 4, ""14"": 4, ""23"": 5, ""-23"": 5, ""24"": 5, ""-24"": 5, ""-17"": 1, ""17"": 1, ""30"": 1, ""-30"": 1}, ""band_dead"": 0, ""energy_total"": 79256.265625, ""energy_out"": 65105.1015625, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.014276641421020031, ""fv_entropy"": 5.333451271057129, ""theta_var"": 0.025365546345710754, ""m_peak"": -0.05859375, ""m_ratio"": 0.036347758024930954, ""m_entropy"": 5.017644882202148}, {""fu"": -0.023809523809523808, ""fv"": 0.05859375, ""amp"": 154.0455322265625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.12109375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 6, ""-15"": 6, ""16"": 4, ""-16"": 4, ""-14"": 4, ""14"": 4, ""-23"": 4, ""23"": 4, ""24"": 3, ""-24"": 3, ""31"": 1, ""-31"": 1, ""-21"": 1, ""21"": 1, ""20"": 1, ""-20"": 1, ""-30"": 1, ""30"": 1}, ""band_dead"": 0, ""energy_total"": 78017.109375, ""energy_out"": 68980.03125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.012698180973529816, ""fv_entropy"": 5.400106430053711, ""theta_var"": 0.034179773181676865, ""m_peak"": -0.0546875, ""m_ratio"": 0.027652787044644356, ""m_entropy"": 5.1654767990112305}, {""fu"": -0.05813953488372093, ""fv"": 0.05078125, ""amp"": 58.157752990722656, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.08984375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""13"": 4, ""-13"": 4, ""15"": 6, ""-15"": 6, ""14"": 4, ""-14"": 4, ""16"": 3, ""-16"": 3, ""18"": 3, ""-18"": 3, ""-19"": 2, ""19"": 2, ""-17"": 2, ""17"": 2, ""-23"": 1, ""23"": 1}, ""band_dead"": 0, ""energy_total"": 75621.421875, ""energy_out"": 61655.875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.011469975113868713, ""fv_entropy"": 5.366514205932617, ""theta_var"": 0.0464431531727314, ""m_peak"": -0.0703125, ""m_ratio"": 0.02112322300672531, ""m_entropy"": 5.108548641204834}, {""fu"": -0.05813953488372093, ""fv"": -0.05859375, ""amp"": 124.19038391113281, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 4, ""15"": 4, ""14"": 4, ""-14"": 4, ""-16"": 4, ""16"": 4, ""-24"": 5, ""24"": 5, ""23"": 5, ""-23"": 5, ""-13"": 3, ""13"": 3}, ""band_dead"": 0, ""energy_total"": 73888.09375, ""energy_out"": 59225.13671875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.012639242224395275, ""fv_entropy"": 5.331233501434326, ""theta_var"": 0.02849728800356388, ""m_peak"": -0.05859375, ""m_ratio"": 0.03534545376896858, ""m_entropy"": 4.930954933166504}]","{""fv_mean"": 0.017578125, ""fv_std"": 0.053926531225442886, ""fv_peak_marg_mean"": 0.01953125, ""fv_peak_marg_std"": 0.055242717266082764, ""fv_peak_ratio_mean"": 0.012412461452186108, ""fv_entropy_mean"": 5.363235950469971, ""fv_nonzero_energy_frac_mean"": 0.8343108296394348, ""m_peak_mean"": -0.0579427070915699, ""m_peak_std"": 0.004739654250442982, ""m_ratio_mean"": 0.0292381402105093, ""m_entropy_mean"": 5.0981316566467285, ""fu_mean"": -0.02334810048341751, ""fu_std"": 0.032889336347579956, ""amp_mean"": 106.5780258178711, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.1022135391831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.04922868683934212, ""band_dead_frac"": 0.0}","{""fv_mean"": -0.02018229104578495, ""fv_std"": 0.05300694331526756, ""fv_peak_marg_mean"": 0.01953125, ""fv_peak_marg_std"": 0.055242717266082764, ""fv_peak_ratio_mean"": 0.012191793881356716, ""fv_entropy_mean"": 5.366325855255127, ""fv_nonzero_energy_frac_mean"": 0.8358564376831055, ""m_peak_mean"": -0.05859375, ""m_peak_std"": 0.005524271633476019, ""m_ratio_mean"": 0.029581593349575996, ""m_entropy_mean"": 5.051299571990967, ""fu_mean"": -0.023255815729498863, ""fu_std"": 0.03925617039203644, ""amp_mean"": 111.25560760498047, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.1022135391831398, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.03644910454750061, ""band_dead_frac"": 0.0}",-1.212057540587109,-1.2073570457621605,"{""m_peak"": -0.02734375, ""m_ratio"": 0.019431328400969505, ""m_entropy"": 5.372892379760742, ""m_abs_mean"": 0.10048571228981018, ""mode_energy"": 1.4186445474624634, ""n_theta"": 512, ""slope_med"": -0.015129441395401955, ""slope_mean"": 0.0068871197290718555, ""slope_std"": 1.4983603954315186, ""ridge_energy"": 0.5144630074501038, ""knee_idx"": 0.0, ""knee_err"": 0.03884800523519516, ""radial_energy_mean"": 1.8354383707046509, ""radial_energy_std"": 0.33849528431892395}","{""m_peak"": -0.02734375, ""m_ratio"": 0.01827782206237316, ""m_entropy"": 5.411871910095215, ""m_abs_mean"": 0.10389092564582825, ""mode_energy"": 1.4588732719421387, ""n_theta"": 512, ""slope_med"": -0.012096431106328964, ""slope_mean"": -0.005599018186330795, ""slope_std"": 1.5098018646240234, ""ridge_energy"": 0.513801634311676, ""knee_idx"": 0.0, ""knee_err"": 0.03876413777470589, ""radial_energy_mean"": 1.8338146209716797, ""radial_energy_std"": 0.3275538980960846}",861.1416015625,830.5272827148438,1.0,1.0,2.9854423999786377,2.004995584487915,0.9921568627450981,0.9921568627450981,0.996078431372549,0.0,4.0,1,223.35008980531484,84.99368124042667,16.0,223.35008980531484,84.99368124042667,16.0,223.35008980531484,84.99368124042667,223.35008980531484,84.99368124042667,30.72,30.72,0.15213370323181152,3.0457370627197617,-0.026134561747312546,0.026291994377970695,6.401263909101299,0.3755999505519867,0.03789083659648895,4.442721697808194,0.24087174236774445,0.14545422792434692,3.1168688538708285,0.04305144026875496,0.023933453485369682,6.23623204045133,0.3413376212120056,0.04567549750208855,4.551866051414103,0.24252334237098694
