approach,trial,pattern,true_mask,decoy_mask,best_mask_true,best_mask_decoy,self_score_true,self_score_decoy,margin_true,margin_decoy,top_scores_true,top_scores_decoy,true_like_rank,true_like_gap,bands_true,bands_decoy,band_summary_true,band_summary_decoy,physics_score_true,physics_score_decoy,obs_features_true,obs_features_decoy,true_matched_ssim,true_matched_psnr,true_matched_ncc,true_clahe_ssim,true_clahe_psnr,true_clahe_ncc,true_unsharp_ssim,true_unsharp_psnr,true_unsharp_ncc,decoy_matched_ssim,decoy_matched_psnr,decoy_matched_ncc,decoy_clahe_ssim,decoy_clahe_psnr,decoy_clahe_ncc,decoy_unsharp_ssim,decoy_unsharp_psnr,decoy_unsharp_ncc
baseline,0,bars,"{""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 3.5, ""knee"": 1.5, ""seed"": null}","{""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}","{""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 3.0, ""knee"": 1.0, ""seed"": null}",-0.6658435637197583,-0.6441561411686177,1.0000000050247593e-08,1.0000000050247593e-08,"[{""score"": -0.6658435637197583, ""physics_score"": -1.2861829802393059, ""roundtrip_score"": -0.007208114489912987, ""ang_penalty"": 0.155469691101924, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}, {""score"": -0.6658435737197583, ""physics_score"": -1.2861829802393059, ""roundtrip_score"": -0.007208114489912987, ""ang_penalty"": 0.155469691101924, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 0.0, ""seed"": null}, {""score"": -0.6764824067042452, ""physics_score"": -1.2863526601024493, ""roundtrip_score"": -0.018760760314762592, ""ang_penalty"": 0.14548326338257941, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.6764824167042452, ""physics_score"": -1.2863526601024493, ""roundtrip_score"": -0.018760760314762592, ""ang_penalty"": 0.14548326338257941, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": 1, ""pitch"": 1.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.7007832168939451, ""physics_score"": -1.28721119934077, ""roundtrip_score"": -0.04021887481212616, ""ang_penalty"": 0.16961752411433997, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": -1, ""pitch"": 1.5, ""knee"": 0.0, ""seed"": null}]","[{""score"": -0.6441561411686177, ""physics_score"": -1.2598756494324121, ""roundtrip_score"": -0.0033851866610348225, ""ang_penalty"": 0.10836139791376848, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 3.0, ""knee"": 1.0, ""seed"": null}, {""score"": -0.6441561511686178, ""physics_score"": -1.2598756494324121, ""roundtrip_score"": -0.0033851866610348225, ""ang_penalty"": 0.10836139791376848, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 3.0, ""knee"": 1.0, ""seed"": null}, {""score"": -0.651989112576336, ""physics_score"": -1.2595940882658265, ""roundtrip_score"": -0.0061062476597726345, ""ang_penalty"": 0.16088830783650074, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 3.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.651989122576336, ""physics_score"": -1.2595940882658265, ""roundtrip_score"": -0.0061062476597726345, ""ang_penalty"": 0.16088830783650074, ""kind"": ""spiral"", ""ell"": -3, ""chirality"": 1, ""pitch"": 3.0, ""knee"": 0.5, ""seed"": null}, {""score"": -0.6696377051015495, ""physics_score"": -1.2588765130208142, ""roundtrip_score"": -0.019241029396653175, ""ang_penalty"": 0.20961429194489326, ""kind"": ""spiral"", ""ell"": 3, ""chirality"": -1, ""pitch"": 2.5, ""knee"": 1.0, ""seed"": null}]",3,0.00014148966874927282,"[{""fu"": -0.047619047619047616, ""fv"": 0.05859375, ""amp"": 168.96282958984375, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""-14"": 4, ""14"": 4, ""16"": 4, ""-16"": 4, ""-23"": 5, ""23"": 5, ""24"": 5, ""-24"": 5, ""13"": 2, ""-13"": 2}, ""band_dead"": 0, ""energy_total"": 68927.671875, ""energy_out"": 56947.6953125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.017462793737649918, ""fv_entropy"": 5.284984588623047, ""theta_var"": 0.0767340287566185, ""m_peak"": -0.05859375, ""m_ratio"": 0.03725316375494003, ""m_entropy"": 5.016239166259766}, {""fu"": -0.19767441860465115, ""fv"": -0.05859375, ""amp"": 46.581817626953125, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 10, ""15"": 10, ""-16"": 5, ""16"": 5, ""-14"": 7, ""14"": 7, ""13"": 3, ""-13"": 3}, ""band_dead"": 0, ""energy_total"": 55340.4921875, ""energy_out"": 39916.1015625, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.02163115330040455, ""fv_entropy"": 5.136241912841797, ""theta_var"": 0.09836453199386597, ""m_peak"": -0.0625, ""m_ratio"": 0.024313274770975113, ""m_entropy"": 5.060420036315918}, {""fu"": -0.03488372093023256, ""fv"": -0.05859375, ""amp"": 214.43948364257812, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 4, ""-16"": 4, ""14"": 5, ""-14"": 5, ""23"": 4, ""-23"": 4, ""-24"": 5, ""24"": 5, ""30"": 1, ""-30"": 1, ""-20"": 1, ""20"": 1}, ""band_dead"": 0, ""energy_total"": 73482.7421875, ""energy_out"": 61037.11328125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.017947949469089508, ""fv_entropy"": 5.286285877227783, ""theta_var"": 0.09547515213489532, ""m_peak"": -0.05859375, ""m_ratio"": 0.03842344135046005, ""m_entropy"": 5.031579971313477}, {""fu"": 0.023809523809523808, ""fv"": -0.05859375, ""amp"": 212.40484619140625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 4, ""-16"": 4, ""14"": 5, ""-14"": 5, ""-23"": 4, ""23"": 4, ""24"": 5, ""-24"": 5, ""-30"": 1, ""30"": 1, ""20"": 1, ""-20"": 1}, ""band_dead"": 0, ""energy_total"": 70550.5390625, ""energy_out"": 59358.32421875, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.01978434808552265, ""fv_entropy"": 5.276805400848389, ""theta_var"": 0.09520024061203003, ""m_peak"": -0.05859375, ""m_ratio"": 0.038046881556510925, ""m_entropy"": 5.01732873916626}, {""fu"": 0.1511627906976744, ""fv"": -0.05859375, ""amp"": 54.093994140625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.06640625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 7, ""15"": 7, ""14"": 6, ""-14"": 6, ""-16"": 6, ""16"": 6, ""-13"": 5, ""13"": 5, ""17"": 1, ""-17"": 1}, ""band_dead"": 0, ""energy_total"": 55177.56640625, ""energy_out"": 38927.34375, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.022053511813282967, ""fv_entropy"": 5.1076250076293945, ""theta_var"": 0.0997440442442894, ""m_peak"": -0.05078125, ""m_ratio"": 0.03045000694692135, ""m_entropy"": 5.013182640075684}, {""fu"": 0.03488372093023256, ""fv"": 0.05859375, ""amp"": 172.0592041015625, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""14"": 3, ""-14"": 3, ""-16"": 4, ""16"": 4, ""-23"": 5, ""23"": 5, ""24"": 6, ""-24"": 6, ""-13"": 2, ""13"": 2}, ""band_dead"": 0, ""energy_total"": 71152.984375, ""energy_out"": 58389.234375, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.01543284673243761, ""fv_entropy"": 5.2931952476501465, ""theta_var"": 0.07672319561243057, ""m_peak"": -0.05859375, ""m_ratio"": 0.038462162017822266, ""m_entropy"": 4.987839698791504}]","[{""fu"": 0.047619047619047616, ""fv"": -0.05859375, ""amp"": 169.93727111816406, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""16"": 4, ""-16"": 4, ""-14"": 3, ""14"": 3, ""-23"": 5, ""23"": 5, ""24"": 6, ""-24"": 6, ""13"": 2, ""-13"": 2}, ""band_dead"": 0, ""energy_total"": 66439.6640625, ""energy_out"": 54329.8203125, ""fv_peak_marg"": 0.05859375, ""fv_peak_ratio"": 0.018107084557414055, ""fv_entropy"": 5.283648490905762, ""theta_var"": 0.08009538799524307, ""m_peak"": -0.05859375, ""m_ratio"": 0.03712623938918114, ""m_entropy"": 5.013310432434082}, {""fu"": -0.19767441860465115, ""fv"": -0.05859375, ""amp"": 44.5444450378418, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 10, ""15"": 10, ""-14"": 7, ""14"": 7, ""-16"": 6, ""16"": 6, ""13"": 2, ""-13"": 2}, ""band_dead"": 0, ""energy_total"": 54805.21875, ""energy_out"": 39518.71875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.02246878109872341, ""fv_entropy"": 5.127808094024658, ""theta_var"": 0.08897899091243744, ""m_peak"": -0.05078125, ""m_ratio"": 0.02517595887184143, ""m_entropy"": 5.082849979400635}, {""fu"": -0.03488372093023256, ""fv"": -0.05859375, ""amp"": 214.24525451660156, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""-16"": 4, ""16"": 4, ""14"": 5, ""-14"": 5, ""-23"": 4, ""23"": 4, ""24"": 5, ""-24"": 5, ""-20"": 1, ""20"": 1, ""30"": 1, ""-30"": 1}, ""band_dead"": 0, ""energy_total"": 73398.4921875, ""energy_out"": 61178.578125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.018328320235013962, ""fv_entropy"": 5.291958808898926, ""theta_var"": 0.07975950837135315, ""m_peak"": -0.05859375, ""m_ratio"": 0.03377610072493553, ""m_entropy"": 5.1042375564575195}, {""fu"": -0.023809523809523808, ""fv"": 0.05859375, ""amp"": 214.88218688964844, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.1171875, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 5, ""-15"": 5, ""16"": 4, ""-16"": 4, ""-14"": 5, ""14"": 5, ""-23"": 4, ""23"": 4, ""-24"": 5, ""24"": 5, ""30"": 1, ""-30"": 1, ""-20"": 1, ""20"": 1}, ""band_dead"": 0, ""energy_total"": 70697.15625, ""energy_out"": 59603.30078125, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.02065310813486576, ""fv_entropy"": 5.280093669891357, ""theta_var"": 0.08022401481866837, ""m_peak"": -0.05859375, ""m_ratio"": 0.0346284881234169, ""m_entropy"": 5.09317684173584}, {""fu"": -0.19767441860465115, ""fv"": 0.05859375, ""amp"": 56.33805847167969, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.0625, ""fv_mask_width"": 12, ""fv_hist_topk"": {""15"": 7, ""-15"": 7, ""14"": 8, ""-14"": 8, ""16"": 6, ""-16"": 6, ""13"": 4, ""-13"": 4}, ""band_dead"": 0, ""energy_total"": 54841.1640625, ""energy_out"": 38790.421875, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.022936731576919556, ""fv_entropy"": 5.104684829711914, ""theta_var"": 0.08981592953205109, ""m_peak"": -0.05078125, ""m_ratio"": 0.029918517917394638, ""m_entropy"": 5.052624702453613}, {""fu"": -0.05813953488372093, ""fv"": -0.05859375, ""amp"": 173.74879455566406, ""top_nonzero_fv"": 50, ""top_abs_fv"": 0.09375, ""fv_mask_width"": 12, ""fv_hist_topk"": {""-15"": 5, ""15"": 5, ""-16"": 4, ""16"": 4, ""-14"": 3, ""14"": 3, ""24"": 6, ""-24"": 6, ""-23"": 5, ""23"": 5, ""13"": 2, ""-13"": 2}, ""band_dead"": 0, ""energy_total"": 69010.84375, ""energy_out"": 56042.22265625, ""fv_peak_marg"": -0.05859375, ""fv_peak_ratio"": 0.015757296234369278, ""fv_entropy"": 5.291985511779785, ""theta_var"": 0.08020033687353134, ""m_peak"": -0.05859375, ""m_ratio"": 0.03793423995375633, ""m_entropy"": 4.994584083557129}]","{""fv_mean"": -0.01953125, ""fv_std"": 0.055242717266082764, ""fv_peak_marg_mean"": -0.01953125, ""fv_peak_marg_std"": 0.055242717266082764, ""fv_peak_ratio_mean"": 0.01905210129916668, ""fv_entropy_mean"": 5.230856418609619, ""fv_nonzero_energy_frac_mean"": 0.7909292578697205, ""m_peak_mean"": -0.0579427070915699, ""m_peak_std"": 0.0035059666261076927, ""m_ratio_mean"": 0.034491486847400665, ""m_entropy_mean"": 5.021098613739014, ""fu_mean"": -0.01172019075602293, ""fu_std"": 0.1051739901304245, ""amp_mean"": 144.7570343017578, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.091796875, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.09037353843450546, ""band_dead_frac"": 0.0}","{""fv_mean"": -0.01953125, ""fv_std"": 0.055242717266082764, ""fv_peak_marg_mean"": -0.0390625, ""fv_peak_marg_std"": 0.04367320239543915, ""fv_peak_ratio_mean"": 0.019708553329110146, ""fv_entropy_mean"": 5.230030059814453, ""fv_nonzero_energy_frac_mean"": 0.7891335487365723, ""m_peak_mean"": -0.0559895820915699, ""m_peak_std"": 0.00368284760043025, ""m_ratio_mean"": 0.03309325873851776, ""m_entropy_mean"": 5.056797027587891, ""fu_mean"": -0.07742709666490555, ""fu_std"": 0.09093236923217773, ""amp_mean"": 145.6160125732422, ""amp_decay"": 0.0, ""top_abs_fv_mean"": 0.0911458358168602, ""top_nonzero_fv_mean"": 50.0, ""fv_mask_width_mean"": 12.0, ""theta_var_mean"": 0.0831790342926979, ""band_dead_frac"": 0.0}",-1.2861829802393059,-1.2598756494324121,"{""m_peak"": -0.029296875, ""m_ratio"": 0.020473036915063858, ""m_entropy"": 5.706732273101807, ""m_abs_mean"": 0.14377932250499725, ""mode_energy"": 2.5178074836730957, ""n_theta"": 512, ""slope_med"": -0.0022824604529887438, ""slope_mean"": -0.016253188252449036, ""slope_std"": 1.3433253765106201, ""ridge_energy"": 0.620836615562439, ""knee_idx"": 0.00784313725490196, ""knee_err"": 0.05653527428482497, ""radial_energy_mean"": 2.5189127922058105, ""radial_energy_std"": 0.23706404864788055}","{""m_peak"": -0.029296875, ""m_ratio"": 0.02041296474635601, ""m_entropy"": 5.716703414916992, ""m_abs_mean"": 0.14485864341259003, ""mode_energy"": 2.5566482543945312, ""n_theta"": 512, ""slope_med"": -0.0017614541575312614, ""slope_mean"": -0.013454169034957886, ""slope_std"": 1.3648990392684937, ""ridge_energy"": 0.6161758899688721, ""knee_idx"": 0.9921568627450981, ""knee_err"": 0.04488826829970932, ""radial_energy_mean"": 2.5004613399505615, ""radial_energy_std"": 0.2112797051668167}",0.18383236229419708,8.39637769715138,0.674489438533783,0.07137106359004974,7.229523639594854,0.5179409384727478,0.09415282309055328,5.534853843770872,0.4178900718688965,0.06406142562627792,5.110596989153074,-0.10559330880641937,0.06246083974838257,6.91380884529345,0.4666368067264557,0.11301299184560776,5.942177276389051,0.4400479793548584
