0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.252082050558,0,-0.0548028506665-0.00531500352236*I,0,0.252082050558,0,0
0,0,0,0,0,0,0,0,0
0,0,-0.0548028506665+0.00531500352236*I,0,0.495835898883,0,-0.0548028506665+0.00531500352236*I,0,0
0,0,0,0,0,0,0,0,0
0,0,0.252082050558,0,-0.0548028506665-0.00531500352236*I,0,0.252082050558,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
