0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.243428005252,0,-0.00123140656977+0.0571554696319*I,0,0.243428005252,0,0
0,0,0,0,0,0,0,0,0
0,0,-0.00123140656977-0.0571554696319*I,0,0.513143989496,0,-0.00123140656977-0.0571554696319*I,0,0
0,0,0,0,0,0,0,0,0
0,0,0.243428005252,0,-0.00123140656977+0.0571554696319*I,0,0.243428005252,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
