0,0,2.25704480255e-15
0,1,4.8440583677e-15
0,2,9.92604349571e-15
0,3,1.92079017918e-14
0,4,3.4848450006299994e-14
0,5,5.883065714259999e-14
0,6,9.176146247559999e-14
0,7,1.31024392015e-13
0,8,1.70364019381e-13
0,9,2.01684035436e-13
0,10,2.31061265848e-13
0,11,3.1036871267400003e-13
0,12,5.975100218290001e-13
0,13,1.3527675382100002e-12
0,14,2.7914520619300004e-12
0,15,4.45134268949e-12
0,16,5.11659957285e-12
0,17,4.552295716370001e-12
0,18,4.40825022551e-12
0,19,3.9301038858400006e-12
0,20,2.27197538746e-12
0,21,6.88039769143e-13
0,22,1.08351889906e-12
0,23,2.13968631365e-12
0,24,2.00017528085e-12
0,25,5.94697499647e-13
0,26,5.26734704969e-13
0,27,1.11635381643e-12
0,28,2.5669413036200004e-12
0,29,3.3671912012700003e-12
0,30,3.2705591151e-12
0,31,3.3069865379200004e-12
0,32,2.42476751449e-12
0,33,1.97641295743e-12
0,34,1.24002962386e-12
0,35,8.81351703272e-13
0,36,4.65176068357e-13
0,37,3.07898984406e-13
0,38,1.45372725826e-13
0,39,7.561570905529999e-14
0,40,4.5079314274e-14
1,0,4.8440583677e-15
1,1,9.848414223159999e-15
1,2,1.9262814041799997e-14
1,3,3.5890625316e-14
1,4,6.334430740019999e-14
1,5,1.0485870759000001e-13
1,6,1.61350927735e-13
1,7,2.29068297849e-13
1,8,2.96650356327e-13
1,9,3.51525641644e-13
1,10,3.96795546851e-13
1,11,5.0949468603e-13
1,12,9.11803054921e-13
1,13,2.01430845539e-12
1,14,4.18559665826e-12
1,15,6.64973440202e-12
1,16,7.98773193751e-12
1,17,7.260279524170001e-12
1,18,7.30046974081e-12
1,19,6.221462487610001e-12
1,20,3.2962153425700004e-12
1,21,9.16709446242e-13
1,22,1.8695266793e-12
1,23,3.3603923636400004e-12
1,24,3.17041793263e-12
1,25,1.30106827184e-12
1,26,1.03905691034e-12
1,27,2.67522366833e-12
1,28,3.860852824770001e-12
1,29,5.94274691353e-12
1,30,5.732748540890001e-12
1,31,5.0178738846900005e-12
1,32,4.35716278218e-12
1,33,2.9191126530100004e-12
1,34,2.24998840938e-12
1,35,1.2954969959100002e-12
1,36,8.80202896179e-13
1,37,4.84925034309e-13
1,38,2.5623212828e-13
1,39,1.67921028851e-13
1,40,7.561570905529999e-14
2,0,9.92604349571e-15
2,1,1.9262814041799997e-14
2,2,3.6107361473099997e-14
2,3,6.4901919278e-14
2,4,1.1163390911800001e-13
2,5,1.8141085424700002e-13
2,6,2.76582265481e-13
2,7,3.91849287463e-13
2,8,5.11836851418e-13
2,9,6.14917406837e-13
2,10,6.99161135821e-13
2,11,8.69062235282e-13
2,12,1.40761240271e-12
2,13,3.0423368466400004e-12
2,14,5.94221200693e-12
2,15,9.918751674980001e-12
2,16,1.1477102944e-11
2,17,1.05320653552e-11
2,18,1.0672481001e-11
2,19,9.669918271530001e-12
2,20,5.27041494878e-12
2,21,1.5772519725300002e-12
2,22,3.2080740337e-12
2,23,6.0717997597700006e-12
2,24,3.89393798511e-12
2,25,2.5816396207200004e-12
2,26,1.9814633414e-12
2,27,5.3276131019200004e-12
2,28,8.4312244754e-12
2,29,8.61242963726e-12
2,30,1.02533797401e-11
2,31,8.0767199521e-12
2,32,6.760074420570001e-12
2,33,4.92706879099e-12
2,34,3.3708362672100004e-12
2,35,2.2003640321700004e-12
2,36,1.42021112033e-12
2,37,7.61749464617e-13
2,38,5.32221694425e-13
2,39,2.5623212828e-13
2,40,1.45372725826e-13
3,0,1.92079017918e-14
3,1,3.5890625316e-14
3,2,6.4901919278e-14
3,3,1.1295998621e-13
3,4,1.89957191617e-13
3,5,3.03517315751e-13
3,6,4.58920074313e-13
3,7,6.49935888006e-13
3,8,8.57760443301e-13
3,9,1.04501355246e-12
3,10,1.2166434768600002e-12
3,11,1.46602428323e-12
3,12,2.2375180021e-12
3,13,4.21116744708e-12
3,14,8.261941827960001e-12
3,15,1.30225337697e-11
3,16,1.54746467174e-11
3,17,1.50684637346e-11
3,18,1.6044025487e-11
3,19,1.41501583485e-11
3,20,6.30741696412e-12
3,21,2.37557009797e-12
3,22,5.99507423781e-12
3,23,8.86979504286e-12
3,24,8.61968363e-12
3,25,3.6356448735400004e-12
3,26,5.9569156996e-12
3,27,8.296093121870001e-12
3,28,1.42400985092e-11
3,29,1.70403856989e-11
3,30,1.40243413248e-11
3,31,1.42439477665e-11
3,32,9.774626428830001e-12
3,33,7.98997626004e-12
3,34,5.01053143243e-12
3,35,3.674389770570001e-12
3,36,2.02686205873e-12
3,37,1.48926568165e-12
3,38,7.61749464617e-13
3,39,4.84925034309e-13
3,40,3.07898984406e-13
4,0,3.4848450006299994e-14
4,1,6.334430740019999e-14
4,2,1.1163390911800001e-13
4,3,1.89957191617e-13
4,4,3.14128427917e-13
4,5,4.96612859746e-13
4,6,7.45384780445e-13
4,7,1.05695378055e-12
4,8,1.3982577238400002e-12
4,9,1.73060479157e-12
4,10,2.01429513194e-12
4,11,2.43124698827e-12
4,12,3.34695846397e-12
4,13,6.04101305322e-12
4,14,1.13588653313e-11
4,15,1.82970750023e-11
4,16,2.30919296067e-11
4,17,2.27478311317e-11
4,18,2.34056935067e-11
4,19,1.94944645118e-11
4,20,9.75615989703e-12
4,21,4.003621033860001e-12
4,22,9.597579301440001e-12
4,23,1.48607439275e-11
4,24,1.10564999279e-11
4,25,9.2521987827e-12
4,26,9.861792851470001e-12
4,27,1.90602114216e-11
4,28,1.99975635676e-11
4,29,2.37201853752e-11
4,30,2.48764499153e-11
4,31,1.78625961313e-11
4,32,1.67165110647e-11
4,33,1.04705782749e-11
4,34,8.52748580886e-12
4,35,4.88487093604e-12
4,36,3.76786862438e-12
4,37,2.02686205873e-12
4,38,1.42021112033e-12
4,39,8.80202896179e-13
4,40,4.65176068357e-13
5,0,5.883065714259999e-14
5,1,1.0485870759000001e-13
5,2,1.8141085424700002e-13
5,3,3.03517315751e-13
5,4,4.96612859746e-13
5,5,7.78164320558e-13
5,6,1.1673071722900002e-12
5,7,1.6555733958700002e-12
5,8,2.2195981689100004e-12
5,9,2.7726508352400004e-12
5,10,3.3148829646400005e-12
5,11,3.935139807160001e-12
5,12,5.2565966146600005e-12
5,13,8.6991708994e-12
5,14,1.48931807991e-11
5,15,2.45265763445e-11
5,16,2.96569773946e-11
5,17,3.17195292686e-11
5,18,3.23231504497e-11
5,19,2.94965777686e-11
5,20,1.32440248352e-11
5,21,6.1176650701200004e-12
5,22,1.51973311106e-11
5,23,2.27083044696e-11
5,24,2.10588127227e-11
5,25,1.51091410822e-11
5,26,1.91201750488e-11
5,27,2.44863836085e-11
5,28,3.99888549066e-11
5,29,3.73035542013e-11
5,30,3.29311542556e-11
5,31,3.18509176051e-11
5,32,2.08466615616e-11
5,33,1.82797956378e-11
5,34,1.08402849752e-11
5,35,8.726813032240001e-12
5,36,4.88487093604e-12
5,37,3.674389770570001e-12
5,38,2.2003640321700004e-12
5,39,1.2954969959100002e-12
5,40,8.81351703272e-13
6,0,9.176146247559999e-14
6,1,1.61350927735e-13
6,2,2.76582265481e-13
6,3,4.58920074313e-13
6,4,7.45384780445e-13
6,5,1.1673071722900002e-12
6,6,1.7471830064500001e-12
6,7,2.4965080330900004e-12
6,8,3.36148126349e-12
6,9,4.28501428615e-12
6,10,5.16263787691e-12
6,11,6.2505330766400005e-12
6,12,7.95174282346e-12
6,13,1.19179059599e-11
